date,month,place_name,round,race_id,morning_rank,post_rate_pct,rule,buy,points,stake_yen,payback_yen,payout_yen,trifecta,hit,is_manshu,is_over5000,heads,axes,keshi,tickets,checks
2026-04-25,2026-04,浜名湖,9,2026-04-250609,9,29.04,skip_rate_ng,0,0,0,0,3230,126,0,0,0,,,,,展示後38%未満:NG(29.04%)
2026-04-25,2026-04,蒲郡,2,2026-04-250702,10,30.64,skip_rate_ng,0,0,0,0,730,315,0,0,0,,,,,展示後38%未満:NG(30.64%)
2026-04-26,2026-04,常滑,8,2026-04-260808,1,35.7,skip_rate_ng,0,0,0,0,4840,325,0,0,0,,,,,展示後38%未満:NG(35.70%)
2026-04-26,2026-04,津,6,2026-04-260906,2,34.86,skip_rate_ng,0,0,0,0,1220,356,0,0,0,,,,,展示後38%未満:NG(34.86%)
2026-04-26,2026-04,住之江,2,2026-04-261202,3,34.86,skip_rate_ng,0,0,0,0,2060,452,0,0,0,,,,,展示後38%未満:NG(34.86%)
2026-04-26,2026-04,尼崎,1,2026-04-261301,4,28.54,skip_rate_ng,0,0,0,0,3730,315,0,0,0,,,,,展示後38%未満:NG(28.54%)
2026-04-26,2026-04,浜名湖,9,2026-04-260609,5,32.94,skip_rate_ng,0,0,0,0,4940,251,0,0,0,,,,,展示後38%未満:NG(32.94%)
2026-04-26,2026-04,浜名湖,7,2026-04-260607,6,36.06,skip_rate_ng,0,0,0,0,4370,213,0,0,0,,,,,展示後38%未満:NG(36.06%)
2026-04-26,2026-04,唐津,9,2026-04-262309,7,32.94,skip_rate_ng,0,0,0,0,1090,246,0,0,0,,,,,展示後38%未満:NG(32.94%)
2026-04-26,2026-04,平和島,9,2026-04-260409,8,35.11,skip_rate_ng,0,0,0,0,3120,236,0,0,0,,,,,展示後38%未満:NG(35.11%)
2026-04-26,2026-04,住之江,1,2026-04-261201,9,35.85,skip_rate_ng,0,0,0,0,1300,423,0,0,0,,,,,展示後38%未満:NG(35.85%)
2026-04-26,2026-04,江戸川,7,2026-04-260307,10,29.17,skip_missing_exhibition,0,0,0,0,11070,235,0,1,1,,,,,展示/1周6艇未満
2026-04-27,2026-04,江戸川,5,2026-04-270305,1,32.27,skip_missing_exhibition,0,0,0,0,3290,415,0,0,0,,,,,展示/1周6艇未満
2026-04-27,2026-04,江戸川,6,2026-04-270306,2,35.05,skip_missing_exhibition,0,0,0,0,41290,463,0,1,1,,,,,展示/1周6艇未満
2026-04-27,2026-04,蒲郡,1,2026-04-270701,3,33.85,skip_rate_ng,0,0,0,0,3280,432,0,0,0,,,,,展示後38%未満:NG(33.85%)
2026-04-27,2026-04,津,3,2026-04-270903,4,40.0,core,1,12,1200,0,3030,246,0,0,0,"4,3","4,2",5.0,321 324 326 341 342 346 362 364 421 423 426 462,展示後40%以上:OK(40.00%)
2026-04-27,2026-04,浜名湖,5,2026-04-270605,5,35.85,skip_rate_ng,0,0,0,0,2720,345,0,0,0,,,,,展示後38%未満:NG(35.85%)
2026-04-27,2026-04,丸亀,7,2026-04-271507,6,25.84,skip_rate_ng,0,0,0,0,4000,236,0,0,0,,,,,展示後38%未満:NG(25.84%)
2026-04-27,2026-04,大村,5,2026-04-272405,7,31.74,skip_rate_ng,0,0,0,0,1000,354,0,0,0,,,,,展示後38%未満:NG(31.74%)
2026-04-27,2026-04,平和島,3,2026-04-270403,8,35.05,skip_rate_ng,0,0,0,0,1270,231,0,0,0,,,,,展示後38%未満:NG(35.05%)
2026-04-27,2026-04,浜名湖,3,2026-04-270603,9,32.94,skip_rate_ng,0,0,0,0,11190,423,0,1,1,,,,,展示後38%未満:NG(32.94%)
2026-04-27,2026-04,蒲郡,5,2026-04-270705,10,30.71,skip_rate_ng,0,0,0,0,2560,632,0,0,0,,,,,展示後38%未満:NG(30.71%)
2026-04-28,2026-04,多摩川,4,2026-04-280504,1,31.34,skip_rate_ng,0,0,0,0,1440,425,0,0,0,,,,,展示後38%未満:NG(31.34%)
2026-04-28,2026-04,蒲郡,4,2026-04-280704,2,27.34,skip_rate_ng,0,0,0,0,7750,213,0,0,1,,,,,展示後38%未満:NG(27.34%)
2026-04-28,2026-04,尼崎,2,2026-04-281302,3,29.51,skip_rate_ng,0,0,0,0,4140,234,0,0,0,,,,,展示後38%未満:NG(29.51%)
2026-04-28,2026-04,大村,3,2026-04-282403,4,31.24,skip_rate_ng,0,0,0,0,5140,325,0,0,1,,,,,展示後38%未満:NG(31.24%)
2026-04-28,2026-04,芦屋,8,2026-04-282108,5,35.11,skip_rate_ng,0,0,0,0,3390,346,0,0,0,,,,,展示後38%未満:NG(35.11%)
2026-04-28,2026-04,多摩川,5,2026-04-280505,6,33.91,skip_rate_ng,0,0,0,0,1900,254,0,0,0,,,,,展示後38%未満:NG(33.91%)
2026-04-28,2026-04,浜名湖,3,2026-04-280603,7,40.0,core,1,12,1200,0,12540,325,0,1,1,"4,5","5,2",6.0,415 421 425 435 451 452 453 521 523 524 532 542,展示後40%以上:OK(40.00%)
2026-04-28,2026-04,浜名湖,6,2026-04-280606,8,32.94,skip_rate_ng,0,0,0,0,2500,426,0,0,0,,,,,展示後38%未満:NG(32.94%)
2026-04-28,2026-04,平和島,7,2026-04-280407,9,36.06,skip_rate_ng,0,0,0,0,9540,154,0,0,1,,,,,展示後38%未満:NG(36.06%)
2026-04-28,2026-04,平和島,5,2026-04-280405,10,24.2,skip_rate_ng,0,0,0,0,1990,431,0,0,0,,,,,展示後38%未満:NG(24.20%)
2026-04-29,2026-04,江戸川,6,2026-04-290306,1,35.05,skip_missing_exhibition,0,0,0,0,4240,524,0,0,0,,,,,展示/1周6艇未満
2026-04-29,2026-04,丸亀,2,2026-04-291502,2,25.34,skip_rate_ng,0,0,0,0,3600,123,0,0,0,,,,,展示後38%未満:NG(25.34%)
2026-04-29,2026-04,芦屋,6,2026-04-292106,3,32.94,skip_rate_ng,0,0,0,0,1660,243,0,0,0,,,,,展示後38%未満:NG(32.94%)
2026-04-29,2026-04,徳山,9,2026-04-291809,4,25.42,skip_rate_ng,0,0,0,0,5690,142,0,0,1,,,,,展示後38%未満:NG(25.42%)
2026-04-29,2026-04,浜名湖,2,2026-04-290602,5,32.34,skip_rate_ng,0,0,0,0,6150,416,0,0,1,,,,,展示後38%未満:NG(32.34%)
2026-04-29,2026-04,江戸川,5,2026-04-290305,6,29.94,skip_missing_exhibition,0,0,0,0,4950,314,0,0,0,,,,,展示/1周6艇未満
2026-04-29,2026-04,常滑,9,2026-04-290809,7,31.27,skip_rate_ng,0,0,0,0,1360,451,0,0,0,,,,,展示後38%未満:NG(31.27%)
2026-04-29,2026-04,住之江,3,2026-04-291203,8,24.79,skip_rate_ng,0,0,0,0,12360,341,0,1,1,,,,,展示後38%未満:NG(24.79%)
2026-04-29,2026-04,丸亀,4,2026-04-291504,9,38.72,subcore,1,12,1200,0,3350,132,0,0,0,"6,5","1,3",4.0,513 516 531 532 536 613 615 621 623 631 632 635,"展示後38〜39.9%:OK(38.72%) / 1号艇危険:OK / 1AI予測32.1% / 1逃げ27.6% / 1逃げ失敗51.7% / 1展示+周平均との差0.28 / 外頭2艇の2番手まで強い:OK(頭6,5,下限39.8) / 5/6絡み:OK / 内軸残り:OK(軸1,3) / 軸ルール:AI3連対率+一般3連対率の1位と3位（頭と重なる時はAI3連対率+一般3連対率の2位と3位で補完）"
2026-04-29,2026-04,住之江,6,2026-04-291206,10,31.74,skip_rate_ng,0,0,0,0,16940,645,0,1,1,,,,,展示後38%未満:NG(31.74%)
2026-04-30,2026-04,びわこ,8,2026-04-301108,1,34.86,skip_rate_ng,0,0,0,0,6040,523,0,0,1,,,,,展示後38%未満:NG(34.86%)
2026-04-30,2026-04,丸亀,1,2026-04-301501,2,31.74,skip_rate_ng,0,0,0,0,6450,261,0,0,1,,,,,展示後38%未満:NG(31.74%)
2026-04-30,2026-04,江戸川,6,2026-04-300306,3,32.14,skip_missing_exhibition,0,0,0,0,3270,134,0,0,0,,,,,展示/1周6艇未満
2026-04-30,2026-04,下関,3,2026-04-301903,4,23.16,skip_rate_ng,0,0,0,0,1070,123,0,0,0,,,,,展示後38%未満:NG(23.16%)
2026-04-30,2026-04,宮島,6,2026-04-301706,5,32.17,skip_rate_ng,0,0,0,0,500,123,0,0,0,,,,,展示後38%未満:NG(32.17%)
2026-04-30,2026-04,芦屋,6,2026-04-302106,6,35.05,skip_rate_ng,0,0,0,0,2720,534,0,0,0,,,,,展示後38%未満:NG(35.05%)
2026-04-30,2026-04,びわこ,7,2026-04-301107,7,32.67,skip_rate_ng,0,0,0,0,7490,415,0,0,1,,,,,展示後38%未満:NG(32.67%)
2026-04-30,2026-04,大村,2,2026-04-302402,8,24.49,skip_rate_ng,0,0,0,0,28890,265,0,1,1,,,,,展示後38%未満:NG(24.49%)
2026-04-30,2026-04,丸亀,2,2026-04-301502,9,24.31,skip_rate_ng,0,0,0,0,18270,315,0,1,1,,,,,展示後38%未満:NG(24.31%)
2026-04-30,2026-04,多摩川,3,2026-04-300503,10,23.83,skip_rate_ng,0,0,0,0,1360,324,0,0,0,,,,,展示後38%未満:NG(23.83%)
2026-05-01,2026-05,福岡,4,2026-05-012204,1,31.44,skip_missing_exhibition,0,0,0,0,2210,425,0,0,0,,,,,展示/1周6艇未満
2026-05-01,2026-05,戸田,6,2026-05-010206,2,35.11,skip_rate_ng,0,0,0,0,9310,425,0,0,1,,,,,展示後38%未満:NG(35.11%)
2026-05-01,2026-05,津,7,2026-05-010907,3,31.54,skip_missing_exhibition,0,0,0,0,7350,425,0,0,1,,,,,展示/1周6艇未満
2026-05-01,2026-05,津,2,2026-05-010902,4,35.73,skip_rate_ng,0,0,0,0,4500,542,0,0,0,,,,,展示後38%未満:NG(35.73%)
2026-05-01,2026-05,福岡,1,2026-05-012201,5,33.94,skip_missing_exhibition,0,0,0,0,2970,613,0,0,0,,,,,展示/1周6艇未満
2026-05-01,2026-05,蒲郡,3,2026-05-010703,6,33.91,skip_rate_ng,0,0,0,0,2270,163,0,0,0,,,,,展示後38%未満:NG(33.91%)
2026-05-01,2026-05,蒲郡,5,2026-05-010705,7,28.04,skip_rate_ng,0,0,0,0,3340,614,0,0,0,,,,,展示後38%未満:NG(28.04%)
2026-05-01,2026-05,びわこ,1,2026-05-011101,8,32.64,skip_rate_ng,0,0,0,0,15130,534,0,1,1,,,,,展示後38%未満:NG(32.64%)
2026-05-01,2026-05,宮島,3,2026-05-011703,9,32.14,skip_rate_ng,0,0,0,0,1160,231,0,0,0,,,,,展示後38%未満:NG(32.14%)
2026-05-01,2026-05,下関,9,2026-05-011909,10,29.54,skip_rate_ng,0,0,0,0,6100,316,0,0,1,,,,,展示後38%未満:NG(29.54%)
2026-05-02,2026-05,戸田,4,2026-05-020204,1,31.74,skip_rate_ng,0,0,0,0,1310,245,0,0,0,,,,,展示後38%未満:NG(31.74%)
2026-05-02,2026-05,多摩川,1,2026-05-020501,2,24.74,skip_rate_ng,0,0,0,0,3100,534,0,0,0,,,,,展示後38%未満:NG(24.74%)
2026-05-02,2026-05,多摩川,5,2026-05-020505,3,30.54,skip_rate_ng,0,0,0,0,8290,453,0,0,1,,,,,展示後38%未満:NG(30.54%)
2026-05-02,2026-05,蒲郡,2,2026-05-020702,4,31.44,skip_rate_ng,0,0,0,0,520,234,0,0,0,,,,,展示後38%未満:NG(31.44%)
2026-05-02,2026-05,桐生,3,2026-05-020103,5,30.87,skip_missing_exhibition,0,0,0,0,4310,435,0,0,0,,,,,展示/1周6艇未満
2026-05-02,2026-05,若松,1,2026-05-022001,6,30.29,skip_rate_ng,0,0,0,0,2270,314,0,0,0,,,,,展示後38%未満:NG(30.29%)
2026-05-02,2026-05,桐生,5,2026-05-020105,7,35.05,skip_missing_exhibition,0,0,0,0,2040,321,0,0,0,,,,,展示/1周6艇未満
2026-05-02,2026-05,三国,10,2026-05-021010,8,33.3,skip_rate_ng,0,0,0,0,5710,342,0,0,1,,,,,展示後38%未満:NG(33.30%)
2026-05-02,2026-05,唐津,8,2026-05-022308,9,32.65,skip_rate_ng,0,0,0,0,1580,423,0,0,0,,,,,展示後38%未満:NG(32.65%)
2026-05-02,2026-05,戸田,3,2026-05-020203,10,40.0,core,1,12,1200,1000,1000,452,1,0,0,"5,4","2,5",6.0,415 425 435 451 452 453 512 521 523 524 532 542,展示後40%以上:OK(40.00%)
2026-05-03,2026-05,桐生,1,2026-05-030101,1,32.94,skip_missing_exhibition,0,0,0,0,640,435,0,0,0,,,,,展示/1周6艇未満
2026-05-03,2026-05,戸田,6,2026-05-030206,2,30.91,skip_rate_ng,0,0,0,0,4510,326,0,0,0,,,,,展示後38%未満:NG(30.91%)
2026-05-03,2026-05,浜名湖,7,2026-05-030607,3,29.34,skip_rate_ng,0,0,0,0,9610,512,0,0,1,,,,,展示後38%未満:NG(29.34%)
2026-05-03,2026-05,蒲郡,3,2026-05-030703,4,36.06,skip_rate_ng,0,0,0,0,27320,256,0,1,1,,,,,展示後38%未満:NG(36.06%)
2026-05-03,2026-05,下関,3,2026-05-031903,5,32.94,skip_rate_ng,0,0,0,0,1970,126,0,0,0,,,,,展示後38%未満:NG(32.94%)
2026-05-03,2026-05,戸田,8,2026-05-030208,6,34.5,skip_rate_ng,0,0,0,0,18270,531,0,1,1,,,,,展示後38%未満:NG(34.50%)
2026-05-03,2026-05,桐生,3,2026-05-030103,7,32.94,skip_missing_exhibition,0,0,0,0,15740,615,0,1,1,,,,,展示/1周6艇未満
2026-05-03,2026-05,唐津,7,2026-05-032307,8,31.37,skip_missing_exhibition,0,0,0,0,1090,416,0,0,0,,,,,展示/1周6艇未満
2026-05-03,2026-05,常滑,9,2026-05-030809,9,31.34,skip_rate_ng,0,0,0,0,7000,154,0,0,1,,,,,展示後38%未満:NG(31.34%)
2026-05-03,2026-05,三国,6,2026-05-031006,10,34.86,skip_rate_ng,0,0,0,0,4960,632,0,0,0,,,,,展示後38%未満:NG(34.86%)
2026-05-04,2026-05,桐生,2,2026-05-040102,1,30.74,skip_missing_exhibition,0,0,0,0,10390,142,0,1,1,,,,,展示/1周6艇未満
2026-05-04,2026-05,戸田,2,2026-05-040202,2,32.94,skip_rate_ng,0,0,0,0,4050,241,0,0,0,,,,,展示後38%未満:NG(32.94%)
2026-05-04,2026-05,平和島,5,2026-05-040405,3,35.05,skip_missing_exhibition,0,0,0,0,2610,124,0,0,0,,,,,展示/1周6艇未満
2026-05-04,2026-05,浜名湖,1,2026-05-040601,4,32.94,skip_rate_ng,0,0,0,0,2270,134,0,0,0,,,,,展示後38%未満:NG(32.94%)
2026-05-04,2026-05,常滑,8,2026-05-040808,5,35.7,skip_missing_exhibition,0,0,0,0,1810,235,0,0,0,,,,,展示/1周6艇未満
2026-05-04,2026-05,宮島,2,2026-05-041702,6,30.84,skip_rate_ng,0,0,0,0,2160,513,0,0,0,,,,,展示後38%未満:NG(30.84%)
2026-05-04,2026-05,浜名湖,5,2026-05-040605,7,27.14,skip_rate_ng,0,0,0,0,1190,613,0,0,0,,,,,展示後38%未満:NG(27.14%)
2026-05-04,2026-05,三国,8,2026-05-041008,8,35.7,skip_rate_ng,0,0,0,0,10810,136,0,1,1,,,,,展示後38%未満:NG(35.70%)
2026-05-04,2026-05,常滑,2,2026-05-040802,9,32.24,skip_missing_exhibition,0,0,0,0,1890,425,0,0,0,,,,,展示/1周6艇未満
2026-05-04,2026-05,桐生,3,2026-05-040103,10,29.66,skip_missing_exhibition,0,0,0,0,1110,356,0,0,0,,,,,展示/1周6艇未満
2026-05-05,2026-05,浜名湖,6,2026-05-050606,1,35.85,skip_rate_ng,0,0,0,0,2930,263,0,0,0,,,,,展示後38%未満:NG(35.85%)
2026-05-05,2026-05,尼崎,2,2026-05-051302,2,32.44,skip_rate_ng,0,0,0,0,2170,132,0,0,0,,,,,展示後38%未満:NG(32.44%)
2026-05-05,2026-05,若松,4,2026-05-052004,3,32.71,skip_rate_ng,0,0,0,0,45340,516,0,1,1,,,,,展示後38%未満:NG(32.71%)
2026-05-05,2026-05,児島,2,2026-05-051602,4,36.06,skip_rate_ng,0,0,0,0,3850,246,0,0,0,,,,,展示後38%未満:NG(36.06%)
2026-05-05,2026-05,桐生,2,2026-05-050102,5,40.0,skip_missing_exhibition,0,0,0,0,1180,621,0,0,0,,,,,展示/1周6艇未満
2026-05-05,2026-05,蒲郡,2,2026-05-050702,6,31.47,skip_rate_ng,0,0,0,0,3290,452,0,0,0,,,,,展示後38%未満:NG(31.47%)
2026-05-05,2026-05,三国,8,2026-05-051008,7,33.3,skip_rate_ng,0,0,0,0,57500,542,0,1,1,,,,,展示後38%未満:NG(33.30%)
2026-05-05,2026-05,戸田,8,2026-05-050208,8,33.91,skip_rate_ng,0,0,0,0,1860,642,0,0,0,,,,,展示後38%未満:NG(33.91%)
2026-05-05,2026-05,児島,6,2026-05-051606,9,31.44,skip_rate_ng,0,0,0,0,1640,213,0,0,0,,,,,展示後38%未満:NG(31.44%)
2026-05-05,2026-05,戸田,6,2026-05-050206,10,33.91,skip_rate_ng,0,0,0,0,5740,132,0,0,1,,,,,展示後38%未満:NG(33.91%)
2026-05-06,2026-05,浜名湖,5,2026-05-060605,1,32.94,skip_rate_ng,0,0,0,0,6650,213,0,0,1,,,,,展示後38%未満:NG(32.94%)
2026-05-06,2026-05,若松,3,2026-05-062003,2,38.81,subcore,1,12,1200,0,5930,142,0,0,1,"6,4","3,2",5.0,426 436 462 613 621 623 624 631 632 634 642 643,"展示後38〜39.9%:OK(38.81%) / 1号艇危険:OK / 1AI予測16.2% / 1逃げ30.8% / 1逃げ失敗46.1% / 1展示+周平均との差0.39 / 外頭2艇の2番手まで強い:OK(頭6,4,下限32.0) / 5/6絡み:OK / 内軸残り:OK(軸3,2) / 軸ルール:AI3連対率+一般3連対率の1位と3位（頭と重なる時はAI3連対率+一般3連対率の2位と3位で補完）"
2026-05-06,2026-05,平和島,5,2026-05-060405,3,38.47,skip_subcore_conditions_ng,0,0,0,0,2730,315,0,0,0,,,,,"展示後38〜39.9%:OK(38.47%) / 1号艇危険:OK / 1AI予測10.3% / 1逃げ13.3% / 1逃げ失敗40.0% / 1展示+周平均との差-0.09 / 外頭2艇の2番手まで強い:OK(頭3,5,下限33.1) / 5/6絡み:OK / 内軸残り:NG(軸2) / 軸ルール:AI3連対率+一般3連対率の1位と3位（頭と重なる時はAI3連対率+一般3連対率の2位と3位で補完）"
2026-05-06,2026-05,三国,5,2026-05-061005,4,38.47,skip_subcore_conditions_ng,0,0,0,0,4290,165,0,0,0,,,,,"展示後38〜39.9%:OK(38.47%) / 1号艇危険:OK / 1AI予測12.6% / 1逃げ21.4% / 1逃げ失敗50.0% / 1展示+周平均との差-0.32 / 外頭2艇の2番手まで強い:OK(頭4,5,下限34.1) / 5/6絡み:OK / 内軸残り:NG(軸6) / 軸ルール:AI3連対率+一般3連対率の1位と3位（頭と重なる時はAI3連対率+一般3連対率の2位と3位で補完）"
2026-05-06,2026-05,常滑,4,2026-05-060804,5,27.24,skip_rate_ng,0,0,0,0,5910,536,0,0,1,,,,,展示後38%未満:NG(27.24%)
2026-05-06,2026-05,多摩川,7,2026-05-060507,6,30.74,skip_rate_ng,0,0,0,0,5810,231,0,0,1,,,,,展示後38%未満:NG(30.74%)
2026-05-06,2026-05,三国,7,2026-05-061007,7,30.91,skip_rate_ng,0,0,0,0,8170,156,0,0,1,,,,,展示後38%未満:NG(30.91%)
2026-05-06,2026-05,児島,1,2026-05-061601,8,31.74,skip_rate_ng,0,0,0,0,20390,354,0,1,1,,,,,展示後38%未満:NG(31.74%)
2026-05-06,2026-05,常滑,8,2026-05-060808,9,38.9,skip_subcore_conditions_ng,0,0,0,0,2880,152,0,0,0,,,,,"展示後38〜39.9%:OK(38.90%) / 1号艇危険:OK / 1AI予測23.7% / 1逃げ18.8% / 1逃げ失敗59.4% / 1展示+周平均との差-0.04 / 外頭2艇の2番手まで強い:OK(頭5,6,下限43.1) / 5/6絡み:OK / 内軸残り:NG(軸2) / 軸ルール:AI3連対率+一般3連対率の1位と3位（頭と重なる時はAI3連対率+一般3連対率の2位と3位で補完）"
2026-05-06,2026-05,蒲郡,1,2026-05-060701,10,40.0,core,1,12,1200,0,8260,315,0,0,1,"3,6","3,2",5.0,321 326 362 613 621 623 624 631 632 634 642 643,展示後40%以上:OK(40.00%)
2026-05-07,2026-05,平和島,6,2026-05-070406,1,35.11,skip_rate_ng,0,0,0,0,8780,521,0,0,1,,,,,展示後38%未満:NG(35.11%)
2026-05-07,2026-05,浜名湖,3,2026-05-070603,2,27.34,skip_rate_ng,0,0,0,0,15830,321,0,1,1,,,,,展示後38%未満:NG(27.34%)
2026-05-07,2026-05,尼崎,5,2026-05-071305,3,30.54,skip_rate_ng,0,0,0,0,5360,612,0,0,1,,,,,展示後38%未満:NG(30.54%)
2026-05-07,2026-05,徳山,10,2026-05-071810,4,35.11,skip_rate_ng,0,0,0,0,3150,163,0,0,0,,,,,展示後38%未満:NG(35.11%)
2026-05-07,2026-05,多摩川,7,2026-05-070507,5,33.4,skip_rate_ng,0,0,0,0,1490,315,0,0,0,,,,,展示後38%未満:NG(33.40%)
2026-05-07,2026-05,浜名湖,2,2026-05-070602,6,30.26,skip_rate_ng,0,0,0,0,9660,142,0,0,1,,,,,展示後38%未満:NG(30.26%)
2026-05-07,2026-05,大村,4,2026-05-072404,7,37.52,skip_rate_ng,0,0,0,0,10850,415,0,1,1,,,,,展示後38%未満:NG(37.52%)
2026-05-07,2026-05,三国,8,2026-05-071008,8,30.91,skip_rate_ng,0,0,0,0,5710,361,0,0,1,,,,,展示後38%未満:NG(30.91%)
2026-05-07,2026-05,尼崎,1,2026-05-071301,9,32.94,skip_rate_ng,0,0,0,0,920,341,0,0,0,,,,,展示後38%未満:NG(32.94%)
2026-05-07,2026-05,平和島,5,2026-05-070405,10,32.04,skip_rate_ng,0,0,0,0,2800,241,0,0,0,,,,,展示後38%未満:NG(32.04%)
2026-05-08,2026-05,平和島,1,2026-05-080401,1,35.73,skip_rate_ng,0,0,0,0,3960,251,0,0,0,,,,,展示後38%未満:NG(35.73%)
2026-05-08,2026-05,多摩川,7,2026-05-080507,2,34.86,skip_rate_ng,0,0,0,0,2220,365,0,0,0,,,,,展示後38%未満:NG(34.86%)
2026-05-08,2026-05,芦屋,6,2026-05-082106,3,38.9,skip_subcore_conditions_ng,0,0,0,0,3630,216,0,0,0,,,,,"展示後38〜39.9%:OK(38.90%) / 1号艇危険:OK / 1AI予測13.3% / 1逃げ4.0% / 1逃げ失敗72.0% / 1展示+周平均との差-0.23 / 外頭2艇の2番手まで強い:NG(頭6,2,下限32.4) / 5/6絡み:OK / 内軸残り:NG(軸1) / 軸ルール:AI3連対率+一般3連対率の1位と3位（頭と重なる時はAI3連対率+一般3連対率の2位と3位で補完）"
2026-05-08,2026-05,徳山,8,2026-05-081808,4,35.0,skip_rate_ng,0,0,0,0,1390,153,0,0,0,,,,,展示後38%未満:NG(35.00%)
2026-05-08,2026-05,平和島,4,2026-05-080404,5,38.47,skip_subcore_conditions_ng,0,0,0,0,9240,563,0,0,1,,,,,"展示後38〜39.9%:OK(38.47%) / 1号艇危険:OK / 1AI予測14.0% / 1逃げ11.1% / 1逃げ失敗74.1% / 1展示+周平均との差-0.46 / 外頭2艇の2番手まで強い:OK(頭3,5,下限40.1) / 5/6絡み:OK / 内軸残り:NG(軸1) / 軸ルール:AI3連対率+一般3連対率の1位と3位（頭と重なる時はAI3連対率+一般3連対率の2位と3位で補完）"
2026-05-08,2026-05,尼崎,1,2026-05-081301,6,36.06,skip_rate_ng,0,0,0,0,5840,143,0,0,1,,,,,展示後38%未満:NG(36.06%)
2026-05-08,2026-05,福岡,2,2026-05-082202,7,32.94,skip_rate_ng,0,0,0,0,1160,132,0,0,0,,,,,展示後38%未満:NG(32.94%)
2026-05-08,2026-05,鳴門,2,2026-05-081402,8,38.9,skip_subcore_conditions_ng,0,0,0,0,4470,123,0,0,0,,,,,"展示後38〜39.9%:OK(38.90%) / 1号艇危険:OK / 1AI予測26.6% / 1逃げ17.9% / 1逃げ失敗57.1% / 1展示+周平均との差-0.01 / 外頭2艇の2番手まで強い:NG(頭5,3,下限25.1) / 5/6絡み:OK / 内軸残り:NG(軸1) / 軸ルール:AI3連対率+一般3連対率の1位と3位（頭と重なる時はAI3連対率+一般3連対率の2位と3位で補完）"
2026-05-08,2026-05,多摩川,6,2026-05-080506,9,30.9,skip_rate_ng,0,0,0,0,860,234,0,0,0,,,,,展示後38%未満:NG(30.90%)
2026-05-08,2026-05,浜名湖,7,2026-05-080607,10,37.8,skip_rate_ng,0,0,0,0,8230,612,0,0,1,,,,,展示後38%未満:NG(37.80%)
2026-05-09,2026-05,大村,2,2026-05-092402,1,32.59,skip_rate_ng,0,0,0,0,3710,253,0,0,0,,,,,展示後38%未満:NG(32.59%)
2026-05-09,2026-05,鳴門,5,2026-05-091405,2,22.34,skip_rate_ng,0,0,0,0,2020,213,0,0,0,,,,,展示後38%未満:NG(22.34%)
2026-05-09,2026-05,鳴門,9,2026-05-091409,3,38.9,skip_subcore_conditions_ng,0,0,0,0,3080,516,0,0,0,,,,,"展示後38〜39.9%:OK(38.90%) / 1号艇危険:OK / 1AI予測26.1% / 1逃げ26.9% / 1逃げ失敗42.3% / 1展示+周平均との差-0.18 / 外頭2艇の2番手まで強い:NG(頭4,5,下限28.7) / 5/6絡み:OK / 内軸残り:OK(軸1,6) / 軸ルール:AI3連対率+一般3連対率の1位と3位（頭と重なる時はAI3連対率+一般3連対率の2位と3位で補完）"
2026-05-09,2026-05,徳山,6,2026-05-091806,4,32.94,skip_rate_ng,0,0,0,0,259950,615,0,1,1,,,,,展示後38%未満:NG(32.94%)
2026-05-09,2026-05,びわこ,5,2026-05-091105,5,35.85,skip_rate_ng,0,0,0,0,10710,516,0,1,1,,,,,展示後38%未満:NG(35.85%)
2026-05-09,2026-05,若松,1,2026-05-092001,6,29.17,skip_rate_ng,0,0,0,0,15660,321,0,1,1,,,,,展示後38%未満:NG(29.17%)
2026-05-09,2026-05,大村,1,2026-05-092401,7,32.94,skip_rate_ng,0,0,0,0,3100,136,0,0,0,,,,,展示後38%未満:NG(32.94%)
2026-05-09,2026-05,徳山,5,2026-05-091805,8,31.27,skip_rate_ng,0,0,0,0,1000,146,0,0,0,,,,,展示後38%未満:NG(31.27%)
2026-05-09,2026-05,福岡,2,2026-05-092202,9,32.37,skip_rate_ng,0,0,0,0,1290,361,0,0,0,,,,,展示後38%未満:NG(32.37%)
2026-05-09,2026-05,尼崎,1,2026-05-091301,10,27.11,skip_rate_ng,0,0,0,0,780,134,0,0,0,,,,,展示後38%未満:NG(27.11%)
2026-05-10,2026-05,多摩川,1,2026-05-100501,1,31.54,skip_rate_ng,0,0,0,0,3530,146,0,0,0,,,,,展示後38%未満:NG(31.54%)
2026-05-10,2026-05,鳴門,6,2026-05-101406,2,29.22,skip_rate_ng,0,0,0,0,9470,352,0,0,1,,,,,展示後38%未満:NG(29.22%)
2026-05-10,2026-05,児島,8,2026-05-101608,3,31.26,skip_rate_ng,0,0,0,0,19220,315,0,1,1,,,,,展示後38%未満:NG(31.26%)
2026-05-10,2026-05,唐津,9,2026-05-102309,4,27.44,skip_rate_ng,0,0,0,0,3830,135,0,0,0,,,,,展示後38%未満:NG(27.44%)
2026-05-10,2026-05,福岡,2,2026-05-102202,5,28.86,skip_rate_ng,0,0,0,0,5160,162,0,0,1,,,,,展示後38%未満:NG(28.86%)
2026-05-10,2026-05,福岡,3,2026-05-102203,6,28.8,skip_rate_ng,0,0,0,0,1610,234,0,0,0,,,,,展示後38%未満:NG(28.80%)
