combo_size,phase,condition_name,n,manshu_n,manshu_rate,diff_vs_baseline,lift,ci95_low,ci95_high,p_value,train_n,train_manshu_n,train_rate,valid_n,valid_manshu_n,valid_rate,valid_diff_vs_baseline,valid_lift,mean_payout,median_payout,max_payout,reproducibility,priority,families
6,直前版,早いレース(1-4R) × 1号艇B級 × 1号艇が全体平均以下 × 外枠A級2人以上 × 外枠モーター強者あり × 外枠が1号艇より展示上位,193,54,0.27979274611398963,0.1177781830071935,1.7269604703964603,0.22123214322930157,0.3469485665393652,8.968032972456186e-06,139,36,0.2589928057553957,54,18,0.3333333333333333,0.16199140763204445,1.945427728613569,8903.834196891192,4880.0,132320.0,再現あり,高,"race_slot,lane1_class,lane1_relative,outer_class,outer_motor,outer_exhibition"
6,直前版,2/3/6/10R × デイ時間帯 × 1号艇が外枠最強艇より勝率低い × 外枠A級2人以上 × モーター2連率レンジ>=25 × 外枠が1号艇より展示上位,147,41,0.2789115646258503,0.11689700151905419,1.7215215674284692,0.21275235926316938,0.3563320312497925,0.00011981263125249164,93,23,0.24731182795698925,54,18,0.3333333333333333,0.16199140763204445,1.945427728613569,9189.319727891156,3810.0,84110.0,再現あり,高,"race_slot,time_zone,lane1_relative,outer_class,motor_range,outer_exhibition"
6,直前版,1号艇が外枠最強艇より勝率低い × 外枠モーター強者あり × モーター2連率レンジ>=25 × 進入固定ではない × 風速6m以上 × 波高5cm以上,141,38,0.2695035460992908,0.10748898299249465,1.663452599144686,0.2030983483528588,0.3481355513002795,0.0005322007634926962,87,20,0.22988505747126436,54,18,0.3333333333333333,0.16199140763204445,1.945427728613569,8890.567375886525,4040.0,72950.0,再現あり,高,"lane1_relative,outer_motor,motor_range,entry_rule,wind,wave"
6,直前版,早いレース(1-4R) × 1号艇が全体平均以下 × 外枠A1あり × モーター2連率レンジ>=25 × 進入固定ではない × 外枠が1号艇より展示上位,158,42,0.26582278481012656,0.10380822170333043,1.6407338927606312,0.20309234864592962,0.3396704515241131,0.00039813212534500764,104,24,0.23076923076923078,54,18,0.3333333333333333,0.16199140763204445,1.945427728613569,8664.87341772152,3950.0,132320.0,再現あり,高,"race_slot,lane1_relative,outer_class,motor_range,entry_rule,outer_exhibition"
5,直前版,1号艇が全体平均以下 × 当地勝率レンジ<=2.0 × 外枠A1あり × 進入固定ではない × 外枠が1号艇より展示上位,196,52,0.2653061224489796,0.10329155934218348,1.6375449056026905,0.20843918234872302,0.331196208881131,8.686676896219048e-05,142,34,0.23943661971830985,54,18,0.3333333333333333,0.16199140763204445,1.945427728613569,9830.15306122449,3520.0,197220.0,再現あり,高,"lane1_relative,local_balance,outer_class,entry_rule,outer_exhibition"
5,直前版,早いレース(1-4R) × 1号艇が全体平均以下 × 外枠A1あり × モーター2連率レンジ>=25 × 外枠が1号艇より展示上位,159,42,0.2641509433962264,0.10213638028943028,1.6304148116740864,0.2017702715910234,0.33765945643916057,0.0004735391127199673,105,24,0.22857142857142856,54,18,0.3333333333333333,0.16199140763204445,1.945427728613569,8620.125786163522,3930.0,132320.0,再現あり,高,"race_slot,lane1_relative,outer_class,motor_range,outer_exhibition"
6,直前版,2Rまたは6R × 外枠A級2人以上 × B級3人以上 × A1が1人以下 × 外枠モーター強者あり × 外枠が1号艇より展示上位,129,34,0.26356589147286824,0.10155132836607211,1.6268037046714863,0.19517141661242046,0.3456350777387467,0.0017463112179259,75,16,0.21333333333333335,54,18,0.3333333333333333,0.16199140763204445,1.945427728613569,11725.116279069767,4520.0,259950.0,再現あり,高,"race_slot,outer_class,b_count,a1_count,outer_motor,outer_exhibition"
6,直前版,荒れ寄り場(桐生/戸田/江戸川/三国) × 1号艇B級 × 1号艇が全体平均以下 × 外枠A級2人以上 × B級3人以上 × 外枠が1号艇より展示上位,151,39,0.2582781456953642,0.0962635825885681,1.5941662326065926,0.19507403827300274,0.33347642878494543,0.0013256372767627145,97,21,0.21649484536082475,54,18,0.3333333333333333,0.16199140763204445,1.945427728613569,8046.688741721854,4930.0,39600.0,再現あり,高,"venue,lane1_class,lane1_relative,outer_class,b_count,outer_exhibition"
6,直前版,2/3/6/10R × 1号艇全国勝率<4.5 × 1号艇が全体平均以下 × 外枠A級2人以上 × B級3人以上 × 外枠が1号艇より展示上位,187,48,0.25668449197860965,0.09466992887181352,1.5843297482425045,0.19941564595673483,0.32374911476629403,0.0004422762837938965,133,30,0.22556390977443608,54,18,0.3333333333333333,0.16199140763204445,1.945427728613569,8951.657754010695,3880.0,259950.0,再現あり,高,"race_slot,lane1_national,lane1_relative,outer_class,b_count,outer_exhibition"
5,直前版,2/3/6/10R × 1号艇全国勝率<4.5 × 外枠A級2人以上 × B級3人以上 × 外枠が1号艇より展示上位,188,48,0.2553191489361702,0.09330458582937406,1.5759024623475972,0.1983208815164517,0.32211681291478744,0.0005164896583655931,134,30,0.22388059701492538,54,18,0.3333333333333333,0.16199140763204445,1.945427728613569,8928.72340425532,4040.0,259950.0,再現あり,高,"race_slot,lane1_national,outer_class,b_count,outer_exhibition"
6,直前版,2/3/6/10R × 1号艇A1でない × 1号艇全国勝率<4.5 × 外枠A級2人以上 × B級3人以上 × 外枠が1号艇より展示上位,188,48,0.2553191489361702,0.09330458582937406,1.5759024623475972,0.1983208815164517,0.32211681291478744,0.0005164896583655931,134,30,0.22388059701492538,54,18,0.3333333333333333,0.16199140763204445,1.945427728613569,8928.72340425532,4040.0,259950.0,再現あり,高,"race_slot,lane1_class,lane1_national,outer_class,b_count,outer_exhibition"
6,直前版,2/3/6/10R × 1号艇全国勝率<4.5 × 1号艇が外枠最強艇より勝率低い × 外枠A級2人以上 × B級3人以上 × 外枠が1号艇より展示上位,188,48,0.2553191489361702,0.09330458582937406,1.5759024623475972,0.1983208815164517,0.32211681291478744,0.0005164896583655931,134,30,0.22388059701492538,54,18,0.3333333333333333,0.16199140763204445,1.945427728613569,8928.72340425532,4040.0,259950.0,再現あり,高,"race_slot,lane1_national,lane1_relative,outer_class,b_count,outer_exhibition"
6,直前版,2/3/6/10R × 1号艇全国勝率<4.5 × 外枠A級2人以上 × B級3人以上 × 進入固定ではない × 外枠が1号艇より展示上位,188,48,0.2553191489361702,0.09330458582937406,1.5759024623475972,0.1983208815164517,0.32211681291478744,0.0005164896583655931,134,30,0.22388059701492538,54,18,0.3333333333333333,0.16199140763204445,1.945427728613569,8928.72340425532,4040.0,259950.0,再現あり,高,"race_slot,lane1_national,outer_class,b_count,entry_rule,outer_exhibition"
5,朝版,デイ時間帯 × 1号艇が外枠最強艇より勝率低い × 勝率レンジ<=2.0 × 当地勝率レンジ<=2.0 × 外枠A1が2人以上,138,35,0.2536231884057971,0.09160862529900099,1.565434511208815,0.18838329918622307,0.3322086851117544,0.0034929347488954487,84,17,0.20238095238095238,54,18,0.3333333333333333,0.16199140763204445,1.945427728613569,11030.72463768116,3115.0,197220.0,再現あり,高,"time_zone,lane1_relative,balance,local_balance,outer_class"
6,朝版,デイ時間帯 × 1号艇が外枠最強艇より勝率低い × 勝率レンジ<=2.0 × 当地勝率レンジ<=2.0 × 外枠A1が2人以上 × 進入固定ではない,138,35,0.2536231884057971,0.09160862529900099,1.565434511208815,0.18838329918622307,0.3322086851117544,0.0034929347488954487,84,17,0.20238095238095238,54,18,0.3333333333333333,0.16199140763204445,1.945427728613569,11030.72463768116,3115.0,197220.0,再現あり,高,"time_zone,lane1_relative,balance,local_balance,outer_class,entry_rule"
6,直前版,2/3/6/10R × 1号艇B級 × 1号艇全国勝率<4.5 × 外枠A級2人以上 × B級3人以上 × 外枠が1号艇より展示上位,187,47,0.25133689839572193,0.0893223352889258,1.5513228784874522,0.19459448169983495,0.3180903836544693,0.0009163792753101863,133,29,0.21804511278195488,54,18,0.3333333333333333,0.16199140763204445,1.945427728613569,8892.139037433155,3880.0,259950.0,再現あり,高,"race_slot,lane1_class,lane1_national,outer_class,b_count,outer_exhibition"
6,直前版,2/3/6/10R × 1号艇全国勝率<5.0 × 1号艇当地勝率<5.0 × 外枠A1あり × B級4人以上 × 展示タイム差>=0.08,190,45,0.23684210526315788,0.07482754215636175,1.4618568894145474,0.18197993293256504,0.3021349319880711,0.005122010188269632,136,27,0.19852941176470587,54,18,0.3333333333333333,0.16199140763204445,1.945427728613569,7683.105263157895,3625.0,103640.0,再現あり,高,"race_slot,lane1_national,lane1_local,outer_class,b_count,exhibition_range"
6,朝版,2Rまたは6R × 1号艇B級 × 外枠A級2人以上 × B級3人以上 × A1が1人以下 × モーター2連率レンジ>=25,113,36,0.3185840707964602,0.15656950768966404,1.966391568062046,0.23985429373603995,0.4092432879471962,6.271865791607212e-06,62,19,0.3064516129032258,51,17,0.3333333333333333,0.16199140763204445,1.945427728613569,12077.964601769912,5160.0,259950.0,再現あり,高,"race_slot,lane1_class,outer_class,b_count,a1_count,motor_range"
6,朝版,2Rまたは6R × 1号艇B級 × 1号艇が外枠最強艇より勝率低い × 外枠A級2人以上 × A1が1人以下 × モーター2連率レンジ>=25,114,36,0.3157894736842105,0.15377491057741438,1.9491425192193965,0.2376533496927422,0.40593601094051457,8.35131615284368e-06,63,19,0.30158730158730157,51,17,0.3333333333333333,0.16199140763204445,1.945427728613569,12045.526315789473,5080.0,259950.0,再現あり,高,"race_slot,lane1_class,lane1_relative,outer_class,a1_count,motor_range"
6,直前版,2Rまたは6R × 1号艇が外枠最強艇より勝率低い × 外枠A級2人以上 × A1が1人以下 × モーター2連率レンジ>=25 × 展示タイム差>=0.08,109,32,0.29357798165137616,0.13156341854458004,1.8120468680204789,0.21628578140258625,0.38492511954174635,0.0001931550664546755,58,15,0.25862068965517243,51,17,0.3333333333333333,0.16199140763204445,1.945427728613569,10599.908256880733,5000.0,136000.0,再現あり,高,"race_slot,lane1_relative,outer_class,a1_count,motor_range,exhibition_range"
6,直前版,2/3/6/10R × 1号艇全国勝率<5.0 × 外枠A1あり × 外枠モーター強者あり × モーター2連率レンジ>=25 × 外枠展示上位あり,112,32,0.2857142857142857,0.12369972260748957,1.7635098983413589,0.21024717263298542,0.3753939096725075,0.00038101531006295986,61,15,0.2459016393442623,51,17,0.3333333333333333,0.16199140763204445,1.945427728613569,7972.767857142857,4375.0,84110.0,再現あり,高,"race_slot,lane1_national,outer_class,outer_motor,motor_range,outer_exhibition"
5,朝版,早いレース(1-4R) × 1号艇A1でない × 勝率レンジ<=2.0 × 外枠A級2人以上 × 進入固定ではない,176,50,0.2840909090909091,0.12207634598411299,1.7534899557371468,0.22262916401554272,0.3547767309498045,1.1059889939879497e-05,125,33,0.264,51,17,0.3333333333333333,0.16199140763204445,1.945427728613569,10108.181818181818,5475.0,179250.0,再現あり,高,"race_slot,lane1_class,balance,outer_class,entry_rule"
5,直前版,グレードSG/G2 × 勝率レンジ<=1.5 × 外枠A1が2人以上 × 進入固定ではない × 展示タイム差>=0.08,116,32,0.27586206896551724,0.11384750585872111,1.7026992121916569,0.20270313957428146,0.3633907710544151,0.0008753459932491214,65,15,0.23076923076923078,51,17,0.3333333333333333,0.16199140763204445,1.945427728613569,11128.879310344828,3735.0,197220.0,再現あり,高,"grade,balance,outer_class,entry_rule,exhibition_range"
5,朝版,2/3/6/10R × 1号艇B級 × 1号艇当地勝率<5.0 × 外枠A級2人以上 × モーター2連率レンジ>=25,150,41,0.2733333333333333,0.11131877022653719,1.6870911360799,0.20834036087778668,0.3496465555349391,0.00021547614417283256,99,24,0.24242424242424243,51,17,0.3333333333333333,0.16199140763204445,1.945427728613569,10677.533333333333,4080.0,259950.0,再現あり,高,"race_slot,lane1_class,lane1_local,outer_class,motor_range"
6,朝版,2/3/6/10R × 1号艇B級 × 1号艇当地勝率<5.0 × 1号艇が外枠最強艇より勝率低い × 外枠A級2人以上 × モーター2連率レンジ>=25,150,41,0.2733333333333333,0.11131877022653719,1.6870911360799,0.20834036087778668,0.3496465555349391,0.00021547614417283256,99,24,0.24242424242424243,51,17,0.3333333333333333,0.16199140763204445,1.945427728613569,10677.533333333333,4080.0,259950.0,再現あり,高,"race_slot,lane1_class,lane1_local,lane1_relative,outer_class,motor_range"
6,朝版,2/3/6/10R × 1号艇B級 × 1号艇当地勝率<5.0 × 外枠A級2人以上 × モーター2連率レンジ>=25 × 進入固定ではない,150,41,0.2733333333333333,0.11131877022653719,1.6870911360799,0.20834036087778668,0.3496465555349391,0.00021547614417283256,99,24,0.24242424242424243,51,17,0.3333333333333333,0.16199140763204445,1.945427728613569,10677.533333333333,4080.0,259950.0,再現あり,高,"race_slot,lane1_class,lane1_local,outer_class,motor_range,entry_rule"
5,直前版,荒れ寄り場(桐生/戸田/江戸川/三国) × 1号艇が外枠最強艇より勝率低い × 勝率レンジ<=2.0 × 外枠が1号艇より展示上位 × 展示タイム差>=0.08,200,54,0.27,0.10798543689320389,1.6665168539325843,0.2132335473104056,0.3354356154120221,3.403747489572062e-05,149,37,0.2483221476510067,51,17,0.3333333333333333,0.16199140763204445,1.945427728613569,10186.7,4780.0,197220.0,再現あり,高,"venue,lane1_relative,balance,outer_exhibition,exhibition_range"
6,直前版,荒れ寄り場(桐生/戸田/江戸川/三国) × 1号艇が外枠最強艇より勝率低い × 勝率レンジ<=2.0 × 進入固定ではない × 外枠が1号艇より展示上位 × 展示タイム差>=0.08,200,54,0.27,0.10798543689320389,1.6665168539325843,0.2132335473104056,0.3354356154120221,3.403747489572062e-05,149,37,0.2483221476510067,51,17,0.3333333333333333,0.16199140763204445,1.945427728613569,10186.7,4780.0,197220.0,再現あり,高,"venue,lane1_relative,balance,entry_rule,outer_exhibition,exhibition_range"
5,直前版,2Rまたは6R × 外枠A級2人以上 × A1が1人以下 × 進入固定ではない × 1号艇展示4位以下,149,39,0.26174496644295303,0.0997304033361569,1.6155644370711106,0.19778542339168842,0.3376813605205449,0.0009535358091037338,98,22,0.22448979591836735,51,17,0.3333333333333333,0.16199140763204445,1.945427728613569,9573.557046979866,4520.0,182690.0,再現あり,高,"race_slot,outer_class,a1_count,entry_rule,lane1_exhibition"
5,直前版,2Rまたは6R × 外枠A級2人以上 × A1が1人以下 × 1号艇展示4位以下 × 外枠が1号艇より展示上位,149,39,0.26174496644295303,0.0997304033361569,1.6155644370711106,0.19778542339168842,0.3376813605205449,0.0009535358091037338,98,22,0.22448979591836735,51,17,0.3333333333333333,0.16199140763204445,1.945427728613569,9573.557046979866,4520.0,182690.0,再現あり,高,"race_slot,outer_class,a1_count,lane1_exhibition,outer_exhibition"
6,直前版,2Rまたは6R × 外枠A級2人以上 × A1が1人以下 × 進入固定ではない × 1号艇展示4位以下 × 外枠が1号艇より展示上位,149,39,0.26174496644295303,0.0997304033361569,1.6155644370711106,0.19778542339168842,0.3376813605205449,0.0009535358091037338,98,22,0.22448979591836735,51,17,0.3333333333333333,0.16199140763204445,1.945427728613569,9573.557046979866,4520.0,182690.0,再現あり,高,"race_slot,outer_class,a1_count,entry_rule,lane1_exhibition,outer_exhibition"
6,朝版,2/3/6/10R × デイ時間帯 × 1号艇が外枠最強艇より勝率低い × 外枠A級2人以上 × 外枠モーター強者あり × モーター2連率レンジ>=25,155,40,0.25806451612903225,0.09604995302223612,1.5928476501147757,0.19561574370323,0.33221575635720746,0.0011728725349562374,104,23,0.22115384615384615,51,17,0.3333333333333333,0.16199140763204445,1.945427728613569,10537.354838709678,3500.0,148590.0,再現あり,高,"race_slot,time_zone,lane1_relative,outer_class,outer_motor,motor_range"
5,直前版,1号艇が全体平均以下 × 外枠A1あり × モーター2連率レンジ>=25 × 風速5m以上 × 外枠展示上位あり,126,32,0.25396825396825395,0.09195369086145783,1.5675643540812079,0.18602285447338113,0.3364722472505656,0.005089763236673983,75,15,0.2,51,17,0.3333333333333333,0.16199140763204445,1.945427728613569,8408.333333333334,3615.0,74010.0,再現あり,高,"lane1_relative,outer_class,motor_range,wind,outer_exhibition"
6,直前版,1号艇が全体平均以下 × 外枠A1あり × モーター2連率レンジ>=25 × 進入固定ではない × 風速5m以上 × 外枠展示上位あり,126,32,0.25396825396825395,0.09195369086145783,1.5675643540812079,0.18602285447338113,0.3364722472505656,0.005089763236673983,75,15,0.2,51,17,0.3333333333333333,0.16199140763204445,1.945427728613569,8408.333333333334,3615.0,74010.0,再現あり,高,"lane1_relative,outer_class,motor_range,entry_rule,wind,outer_exhibition"
6,直前版,荒れ寄り場(桐生/戸田/江戸川/三国) × 1号艇当地勝率<5.0 × 1号艇が外枠最強艇より勝率低い × 外枠モーター強者あり × モーター2連率レンジ>=25 × 展示タイム差>=0.08,119,30,0.25210084033613445,0.09008627722933832,1.5560381455953167,0.18267522357575816,0.33703145559481595,0.007651231600929842,68,13,0.19117647058823528,51,17,0.3333333333333333,0.16199140763204445,1.945427728613569,9102.01680672269,3930.0,106260.0,再現あり,高,"venue,lane1_local,lane1_relative,outer_motor,motor_range,exhibition_range"
6,直前版,2Rまたは6R × 1号艇が全体平均以下 × 外枠A級2人以上 × B級3人以上 × A1が1人以下 × 外枠が1号艇より展示上位,173,43,0.24855491329479767,0.08654035018800155,1.5341516745686388,0.19008569685616644,0.317948611813287,0.002006943082441426,122,26,0.21311475409836064,51,17,0.3333333333333333,0.16199140763204445,1.945427728613569,10940.115606936417,4230.0,259950.0,再現あり,高,"race_slot,lane1_relative,outer_class,b_count,a1_count,outer_exhibition"
5,直前版,場=三国 × 1号艇B級 × 1号艇が全体平均以下 × 進入固定ではない × 外枠展示上位あり,143,35,0.24475524475524477,0.08274068164844864,1.5106990387889263,0.18157189677413066,0.3212937761686867,0.007246601866667923,92,18,0.1956521739130435,51,17,0.3333333333333333,0.16199140763204445,1.945427728613569,9964.615384615385,4910.0,100850.0,再現あり,高,"venue,lane1_class,lane1_relative,entry_rule,outer_exhibition"
5,直前版,2Rまたは6R × 1号艇B級 × 1号艇が外枠最強艇より勝率低い × 外枠A級2人以上 × 1号艇展示4位以下,168,39,0.23214285714285715,0.07012829403606102,1.432851792402354,0.17472133401077244,0.3015405257484477,0.013628601865386836,117,22,0.18803418803418803,51,17,0.3333333333333333,0.16199140763204445,1.945427728613569,7652.083333333333,4390.0,65450.0,再現あり,高,"race_slot,lane1_class,lane1_relative,outer_class,lane1_exhibition"
6,直前版,2Rまたは6R × 1号艇B級 × 1号艇が外枠最強艇より勝率低い × 外枠A級2人以上 × 進入固定ではない × 1号艇展示4位以下,168,39,0.23214285714285715,0.07012829403606102,1.432851792402354,0.17472133401077244,0.3015405257484477,0.013628601865386836,117,22,0.18803418803418803,51,17,0.3333333333333333,0.16199140763204445,1.945427728613569,7652.083333333333,4390.0,65450.0,再現あり,高,"race_slot,lane1_class,lane1_relative,outer_class,entry_rule,lane1_exhibition"
6,直前版,2Rまたは6R × 1号艇B級 × 1号艇が外枠最強艇より勝率低い × 外枠A級2人以上 × 1号艇展示4位以下 × 外枠が1号艇より展示上位,168,39,0.23214285714285715,0.07012829403606102,1.432851792402354,0.17472133401077244,0.3015405257484477,0.013628601865386836,117,22,0.18803418803418803,51,17,0.3333333333333333,0.16199140763204445,1.945427728613569,7652.083333333333,4390.0,65450.0,再現あり,高,"race_slot,lane1_class,lane1_relative,outer_class,lane1_exhibition,outer_exhibition"
5,朝版,2Rまたは6R × 1号艇A1でない × 外枠A級2人以上 × B級3人以上 × 進入固定ではない,480,115,0.23958333333333334,0.07756877022653721,1.478776529338327,0.20356199925538276,0.27973997395237776,3.9834524525605985e-06,329,65,0.19756838905775076,151,50,0.33112582781456956,0.1597839021132807,1.9325441012717577,9464.458333333334,4125.0,259950.0,再現あり,高,"race_slot,lane1_class,outer_class,b_count,entry_rule"
5,直前版,早いレース(1-4R) × 1号艇A1でない × 1号艇が全体平均以下 × 外枠A級2人以上 × 外枠が1号艇より展示上位,415,103,0.24819277108433735,0.08617820797754122,1.5319164297639998,0.20906854202234987,0.291936133730966,1.8923073104026855e-06,297,64,0.21548821548821548,118,39,0.3305084745762712,0.15916654887498233,1.9289410529473525,8379.253012048193,4550.0,179250.0,再現あり,高,"race_slot,lane1_class,lane1_relative,outer_class,outer_exhibition"
6,直前版,早いレース(1-4R) × 1号艇A1でない × 1号艇が全体平均以下 × 外枠A級2人以上 × 進入固定ではない × 外枠が1号艇より展示上位,415,103,0.24819277108433735,0.08617820797754122,1.5319164297639998,0.20906854202234987,0.291936133730966,1.8923073104026855e-06,297,64,0.21548821548821548,118,39,0.3305084745762712,0.15916654887498233,1.9289410529473525,8379.253012048193,4550.0,179250.0,再現あり,高,"race_slot,lane1_class,lane1_relative,outer_class,entry_rule,outer_exhibition"
6,直前版,2Rまたは6R × 1号艇A1でない × 1号艇が外枠最強艇より勝率低い × 外枠A級2人以上 × 外枠展示上位あり × 展示タイム差>=0.08,356,84,0.23595505617977527,0.07394049307297915,1.456381769978538,0.1948127873987327,0.2827351114545405,0.00015292283716705768,241,46,0.1908713692946058,115,38,0.33043478260869563,0.15909285690740677,1.9285109657560597,9329.91573033708,3880.0,182690.0,再現あり,高,"race_slot,lane1_class,lane1_relative,outer_class,outer_exhibition,exhibition_range"
6,朝版,2/3/6/10R × 1号艇B級 × 1号艇が外枠最強艇より勝率低い × 外枠A級2人以上 × B級3人以上 × 外枠モーター強者あり,343,90,0.26239067055393583,0.1003761074471397,1.6195499066400234,0.21864801539345077,0.3113968235186058,4.529437231948208e-07,234,54,0.23076923076923078,109,36,0.3302752293577982,0.15893330365650932,1.9275797678006008,10187.201166180757,4740.0,259950.0,再現あり,高,"race_slot,lane1_class,lane1_relative,outer_class,b_count,outer_motor"
6,直前版,2/3/6/10R × 1号艇B級 × 1号艇が外枠最強艇より勝率低い × 外枠A級2人以上 × 外枠モーター強者あり × 外枠展示上位あり,324,87,0.26851851851851855,0.10650395541172242,1.6573727285337774,0.22317960310313184,0.31928236633576795,1.9623408142876997e-07,224,54,0.24107142857142858,100,33,0.33,0.15865807429871115,1.9259734513274336,10797.160493827161,4635.0,259950.0,再現あり,高,"race_slot,lane1_class,lane1_relative,outer_class,outer_motor,outer_exhibition"
6,直前版,早いレース(1-4R) × 1号艇B級 × 1号艇が全体平均以下 × 外枠A1あり × 外枠が1号艇より展示上位 × 展示タイム差>=0.08,386,103,0.266839378238342,0.10482481513154585,1.6470085967669945,0.22516965097828112,0.3131043556951987,2.279010624661737e-08,286,70,0.24475524475524477,100,33,0.33,0.15865807429871115,1.9259734513274336,8092.642487046632,4490.0,132320.0,再現あり,高,"race_slot,lane1_class,lane1_relative,outer_class,outer_exhibition,exhibition_range"
5,朝版,2Rまたは6R × 1号艇が外枠最強艇より勝率低い × 外枠A級2人以上 × モーター2連率レンジ>=25 × 進入固定ではない,238,62,0.2605042016806723,0.09848963857387616,1.6079060837818273,0.20885996373781507,0.3197571145481373,3.728852280948658e-05,138,29,0.21014492753623187,100,33,0.33,0.15865807429871115,1.9259734513274336,10248.57142857143,3755.0,259950.0,再現あり,高,"race_slot,lane1_relative,outer_class,motor_range,entry_rule"
5,直前版,2Rまたは6R × 1号艇が外枠最強艇より勝率低い × 外枠A級2人以上 × 外枠モーター強者あり × 外枠展示上位あり,276,70,0.2536231884057971,0.09160862529900099,1.565434511208815,0.2059164069725424,0.30809437627054936,3.620796729286724e-05,176,37,0.21022727272727273,100,33,0.33,0.15865807429871115,1.9259734513274336,10638.152173913044,4035.0,259950.0,再現あり,高,"race_slot,lane1_relative,outer_class,outer_motor,outer_exhibition"
6,直前版,2Rまたは6R × 1号艇が外枠最強艇より勝率低い × 外枠A級2人以上 × 外枠モーター強者あり × 進入固定ではない × 外枠展示上位あり,276,70,0.2536231884057971,0.09160862529900099,1.565434511208815,0.2059164069725424,0.30809437627054936,3.620796729286724e-05,176,37,0.21022727272727273,100,33,0.33,0.15865807429871115,1.9259734513274336,10638.152173913044,4035.0,259950.0,再現あり,高,"race_slot,lane1_relative,outer_class,outer_motor,entry_rule,outer_exhibition"
6,直前版,2/3/6/10R × 1号艇B級 × 外枠A級2人以上 × B級3人以上 × 外枠モーター強者あり × 外枠展示上位あり,289,74,0.2560553633217993,0.09404080021500316,1.580446587094851,0.2091639027412696,0.30934712847833845,1.4326058757507809e-05,195,43,0.2205128205128205,94,31,0.32978723404255317,0.1584453083412643,1.9247316889474673,10445.017301038062,4610.0,259950.0,再現あり,高,"race_slot,lane1_class,outer_class,b_count,outer_motor,outer_exhibition"
6,直前版,2Rまたは6R × 1号艇が外枠最強艇より勝率低い × 外枠A級2人以上 × B級3人以上 × A1が1人以下 × 外枠展示上位あり,280,70,0.25,0.08798543689320387,1.5430711610486891,0.20289465195073486,0.3038725026876268,6.449918061202098e-05,189,40,0.21164021164021163,91,30,0.32967032967032966,0.1583284039690408,1.9240494019255079,10113.642857142857,3735.0,259950.0,再現あり,高,"race_slot,lane1_relative,outer_class,b_count,a1_count,outer_exhibition"
5,直前版,2Rまたは6R × 外枠A級2人以上 × 外枠モーター強者あり × 外枠が1号艇より展示上位 × 展示タイム差>=0.08,214,50,0.2336448598130841,0.07163029670628798,1.4421225804193356,0.18195345390503087,0.2947305219746909,0.004457047926955671,126,21,0.16666666666666666,88,29,0.32954545454545453,0.15820352884416566,1.9233205953338695,9082.943925233645,4060.0,136000.0,再現あり,高,"race_slot,outer_class,outer_motor,outer_exhibition,exhibition_range"
6,直前版,2Rまたは6R × 外枠A級2人以上 × 外枠モーター強者あり × 進入固定ではない × 外枠が1号艇より展示上位 × 展示タイム差>=0.08,214,50,0.2336448598130841,0.07163029670628798,1.4421225804193356,0.18195345390503087,0.2947305219746909,0.004457047926955671,126,21,0.16666666666666666,88,29,0.32954545454545453,0.15820352884416566,1.9233205953338695,9082.943925233645,4060.0,136000.0,再現あり,高,"race_slot,outer_class,outer_motor,entry_rule,outer_exhibition,exhibition_range"
5,直前版,1号艇当地勝率<5.0 × 1号艇が外枠最強艇より勝率低い × 外枠A級2人以上 × モーター2連率レンジ>=25 × 外枠が1号艇より展示上位,243,70,0.2880658436213992,0.12605128051460307,1.7780243831013702,0.234772629392617,0.3479557275780071,9.671085776652433e-08,158,42,0.26582278481012656,85,28,0.32941176470588235,0.15806983900459348,1.9225403435710566,10839.835390946502,4170.0,259950.0,再現あり,高,"lane1_local,lane1_relative,outer_class,motor_range,outer_exhibition"
6,直前版,1号艇当地勝率<5.0 × 1号艇が外枠最強艇より勝率低い × 外枠A級2人以上 × モーター2連率レンジ>=25 × 進入固定ではない × 外枠が1号艇より展示上位,243,70,0.2880658436213992,0.12605128051460307,1.7780243831013702,0.234772629392617,0.3479557275780071,9.671085776652433e-08,158,42,0.26582278481012656,85,28,0.32941176470588235,0.15806983900459348,1.9225403435710566,10839.835390946502,4170.0,259950.0,再現あり,高,"lane1_local,lane1_relative,outer_class,motor_range,entry_rule,outer_exhibition"
5,朝版,2Rまたは6R × 1号艇A1でない × 外枠A級2人以上 × モーター2連率レンジ>=25 × 進入固定ではない,189,52,0.2751322751322751,0.11311771202547899,1.6981947169213085,0.2164216462372502,0.34280208972013665,2.437363921581337e-05,104,24,0.23076923076923078,85,28,0.32941176470588235,0.15806983900459348,1.9225403435710566,11055.396825396825,4100.0,259950.0,再現あり,高,"race_slot,lane1_class,outer_class,motor_range,entry_rule"
5,朝版,2Rまたは6R × 1号艇が外枠最強艇より勝率低い × 外枠A級2人以上 × B級3人以上 × 外枠モーター強者あり,224,56,0.25,0.08798543689320387,1.5430711610486891,0.19783103708922106,0.31059938123649294,0.00035173487125605973,139,28,0.2014388489208633,85,28,0.32941176470588235,0.15806983900459348,1.9225403435710566,11476.69642857143,4550.0,259950.0,再現あり,高,"race_slot,lane1_relative,outer_class,b_count,outer_motor"
