registration_no,name,latest_class,lane1_starts,lane1_wins,lane1_top3,lane1_out_top3,lane1_win_rate,lane1_miss_win_rate,lane1_top3_rate,lane1_out_top3_rate,win_rate_wilson_low,top3_rate_wilson_low,miss_win_rate_wilson_low,out_top3_rate_wilson_low,win_rate_wilson_high,top3_rate_wilson_high,teppan_score,tobi_score,manshu_when_lane1_missed,manshu_rate_when_lane1_missed,avg_payout_when_lane1_missed,avg_payout_when_lane1_out_top3,avg_national_win_rate,avg_local_win_rate,avg_st,avg_motor_quinella_rate,avg_exhibition_rank,main_venues
4064,原田篤志,A1,23,18,22,1,0.782609,0.217391,0.956522,0.043478,0.580961,0.790084,0.096638,0.007716,0.903362,0.992284,0.654154,0.065516,2,0.4,11788.0,30190.0,6.577,6.433,,26.877,1.913,下関 / 丸亀 / 福岡
4790,柳内敬太,A2,23,18,22,1,0.782609,0.217391,0.956522,0.043478,0.580961,0.790084,0.096638,0.007716,0.903362,0.992284,0.654154,0.065516,1,0.2,6026.0,5090.0,6.103,6.081,,32.327,2.739,芦屋 / 徳山 / 桐生
4857,加藤翔馬,A1,23,18,21,2,0.782609,0.217391,0.913043,0.086957,0.580961,0.732036,0.096638,0.024179,0.903362,0.975821,0.633837,0.071278,2,0.4,14142.0,10775.0,6.666,5.909,,29.757,3.304,徳山 / 尼崎 / 戸田
4324,海野康志,A1,23,17,22,1,0.73913,0.26087,0.956522,0.043478,0.535296,0.790084,0.125484,0.007716,0.874516,0.992284,0.624472,0.084266,2,0.333333,31405.0,105290.0,7.482,6.928,,26.733,2.652,徳山 / 鳴門 / 丸亀
4688,永井彪也,A1,23,17,22,1,0.73913,0.26087,0.956522,0.043478,0.535296,0.790084,0.125484,0.007716,0.874516,0.992284,0.624472,0.084266,5,0.833333,24041.7,13390.0,6.411,6.6,,32.583,2.609,鳴門 / 三国 / 多摩川
4704,河野 大,A2,23,17,22,1,0.73913,0.26087,0.956522,0.043478,0.535296,0.790084,0.125484,0.007716,0.874516,0.992284,0.624472,0.084266,3,0.5,18386.7,51620.0,6.551,5.658,,33.489,2.348,鳴門 / 児島 / 徳山
4073,大橋純一,A2,23,17,21,2,0.73913,0.26087,0.913043,0.086957,0.535296,0.732036,0.125484,0.024179,0.874516,0.975821,0.604155,0.090028,4,0.666667,29010.0,37350.0,6.262,5.86,,28.995,2.174,芦屋 / 戸田 / 蒲郡
4451,松崎祐太,A1,23,17,21,2,0.73913,0.26087,0.913043,0.086957,0.535296,0.732036,0.125484,0.024179,0.874516,0.975821,0.604155,0.090028,3,0.5,14951.7,31855.0,6.068,5.019,,34.704,3.435,蒲郡 / 徳山 / びわこ
4357,田中和也,A1,23,16,22,1,0.695652,0.304348,0.956522,0.043478,0.491339,0.790084,0.156038,0.007716,0.843962,0.992284,0.5959,0.104126,5,0.714286,23530.0,19530.0,6.917,6.726,,38.426,1.87,徳山 / 住之江 / 三国
4737,竹井貴史,A2,23,16,22,1,0.695652,0.304348,0.956522,0.043478,0.491339,0.790084,0.156038,0.007716,0.843962,0.992284,0.5959,0.104126,2,0.285714,20634.3,27120.0,7.495,6.52,,33.774,2.174,大村 / 徳山 / 蒲郡
4387,平山智加,A1,23,15,22,1,0.652174,0.347826,0.956522,0.043478,0.4489,0.790084,0.188111,0.007716,0.811889,0.992284,0.568314,0.124973,1,0.125,5635.0,7550.0,6.475,6.295,,38.488,2.217,丸亀 / 児島 / 宮島
3304,烏野賢太,A2,23,14,23,0,0.608696,0.391304,1.0,0.0,0.407852,0.856879,0.221574,0.0,0.778426,1.0,0.565011,0.144023,1,0.111111,5437.8,,6.32,5.992,,28.736,3.13,鳴門 / 宮島 / 福岡
3740,大澤普司,A1,23,14,23,0,0.608696,0.391304,1.0,0.0,0.407852,0.856879,0.221574,0.0,0.778426,1.0,0.565011,0.144023,4,0.444444,9504.4,,6.395,5.75,,34.57,3.348,桐生 / 多摩川 / 蒲郡
4061,萩原秀人,A1,23,16,20,3,0.695652,0.304348,0.869565,0.130435,0.491339,0.678721,0.156038,0.045376,0.843962,0.954624,0.556923,0.117306,2,0.285714,20961.4,25760.0,6.856,6.994,,32.35,3.261,三国 / 児島 / 住之江
4659,木下翔太,A1,23,16,20,3,0.695652,0.304348,0.869565,0.130435,0.491339,0.678721,0.156038,0.045376,0.843962,0.954624,0.556923,0.117306,5,0.714286,34951.4,33826.7,6.895,6.852,,35.789,3.217,住之江 / 若松 / 常滑
4259,真庭明志,A2,23,15,21,2,0.652174,0.347826,0.913043,0.086957,0.4489,0.732036,0.188111,0.024179,0.811889,0.975821,0.547997,0.130735,0,0.0,5470.0,7550.0,5.601,5.74,,33.624,3.391,大村 / 芦屋 / 桐生
4581,吉村 誠,A1,23,15,21,2,0.652174,0.347826,0.913043,0.086957,0.4489,0.732036,0.188111,0.024179,0.811889,0.975821,0.547997,0.130735,4,0.5,21372.5,52225.0,6.198,6.139,,30.451,2.957,児島 / 浜名湖 / 蒲郡
4938,小芦るり,A1,23,14,22,1,0.608696,0.391304,0.956522,0.043478,0.407852,0.790084,0.221574,0.007716,0.778426,0.992284,0.541633,0.146724,4,0.444444,17276.7,38620.0,6.797,5.077,,28.52,1.391,びわこ / 戸田 / 丸亀
4288,永田啓二,A1,23,16,19,4,0.695652,0.304348,0.826087,0.173913,0.491339,0.628619,0.156038,0.069785,0.843962,0.930215,0.539387,0.12585,5,0.714286,53175.7,82690.0,7.16,6.579,,35.299,2.609,唐津 / 平和島 / 常滑
3777,樋口 亮,A2,23,14,21,2,0.608696,0.391304,0.913043,0.086957,0.407852,0.732036,0.221574,0.024179,0.778426,0.975821,0.521316,0.152486,3,0.333333,10584.4,14635.0,6.182,5.377,,32.407,1.913,徳山 / 若松 / 桐生
4172,森定晃史,A2,23,14,21,2,0.608696,0.391304,0.913043,0.086957,0.407852,0.732036,0.221574,0.024179,0.778426,0.975821,0.521316,0.152486,5,0.555556,22398.9,48615.0,6.053,6.269,,38.482,2.261,児島 / 徳山 / 若松
4074,柳沢 一,A1,23,15,19,4,0.652174,0.347826,0.826087,0.173913,0.4489,0.628619,0.188111,0.069785,0.811889,0.930215,0.511802,0.146697,3,0.375,14991.2,19227.5,6.395,6.657,,30.01,2.783,蒲郡 / 常滑 / 大村
4084,杉山正樹,A1,23,15,19,4,0.652174,0.347826,0.826087,0.173913,0.4489,0.628619,0.188111,0.069785,0.811889,0.930215,0.511802,0.146697,4,0.5,11740.0,18577.5,6.727,6.912,,33.319,3.087,蒲郡 / 江戸川 / 津
4174,赤坂俊輔,A1,23,15,19,4,0.652174,0.347826,0.826087,0.173913,0.4489,0.628619,0.188111,0.069785,0.811889,0.930215,0.511802,0.146697,3,0.375,18602.5,32522.5,6.375,6.393,,30.997,3.826,大村 / 児島 / 徳山
3703,鳥飼 眞,A2,23,14,20,3,0.608696,0.391304,0.869565,0.130435,0.407852,0.678721,0.221574,0.045376,0.778426,0.954624,0.502656,0.159904,3,0.333333,15210.0,21096.7,5.727,5.578,,32.682,1.87,若松 / 徳山 / 唐津
4237,大峯 豊,A1,23,14,20,3,0.608696,0.391304,0.869565,0.130435,0.407852,0.678721,0.221574,0.045376,0.778426,0.954624,0.502656,0.159904,6,0.666667,29245.6,57826.7,7.283,6.871,,29.141,2.13,丸亀 / 児島 / 徳山
4069,山本修一,A1,23,14,19,4,0.608696,0.391304,0.826087,0.173913,0.407852,0.628619,0.221574,0.069785,0.778426,0.930215,0.48512,0.168448,2,0.222222,10185.6,16645.0,6.223,4.572,,29.76,2.87,蒲郡 / 常滑 / 津
4832,権藤俊光,A1,23,13,18,5,0.565217,0.434783,0.782609,0.217391,0.36811,0.580961,0.256344,0.096638,0.743656,0.903362,0.442608,0.200447,5,0.5,11839.0,15948.0,6.927,6.752,,29.795,1.957,住之江 / 尼崎 / 常滑
4547,中田竜太,A1,23,10,20,3,0.434783,0.565217,0.869565,0.130435,0.256344,0.678721,0.36811,0.045376,0.63189,0.954624,0.404176,0.255153,4,0.307692,9510.8,12616.7,6.59,6.923,,31.332,2.913,びわこ / 多摩川 / 若松
4555,富永大一,A2,23,11,18,5,0.478261,0.521739,0.782609,0.217391,0.292369,0.580961,0.329624,0.096638,0.670376,0.903362,0.393376,0.248079,3,0.25,8659.2,14332.0,5.311,5.198,,33.025,1.609,宮島 / 福岡 / 戸田
4231,鈴木裕隆,A2,23,7,19,4,0.304348,0.695652,0.826087,0.173913,0.156038,0.628619,0.491339,0.069785,0.508661,0.930215,0.321442,0.343795,5,0.3125,9533.1,10937.5,5.312,5.38,,31.153,2.609,児島 / 宮島 / 江戸川
4418,茅原悠紀,A1,22,21,21,1,0.954545,0.045455,0.954545,0.045455,0.782015,0.782015,0.008069,0.008069,0.991931,0.991931,0.782015,0.008069,1,1.0,13980.0,13980.0,8.128,8.394,,35.25,3.0,児島 / 徳山 / 下関
4350,篠崎元志,A1,22,20,22,0,0.909091,0.090909,1.0,0.0,0.721846,0.85134,0.025295,0.0,0.974705,1.0,0.767169,0.016442,1,0.5,33235.0,,7.475,7.052,,35.058,2.136,若松 / 唐津 / 福岡
5193,米丸乃絵,A1,22,20,22,0,0.909091,0.090909,1.0,0.0,0.721846,0.85134,0.025295,0.0,0.974705,1.0,0.767169,0.016442,0,0.0,2085.0,,6.618,5.755,,36.835,2.955,福岡 / 若松 / 唐津
4503,上野真之,A1,22,20,21,1,0.909091,0.090909,0.954545,0.045455,0.721846,0.782015,0.025295,0.008069,0.974705,0.991931,0.742905,0.019266,1,0.5,21580.0,38140.0,7.365,7.561,,37.638,2.545,唐津 / 若松 / 大村
4397,西村拓也,A1,22,19,22,0,0.863636,0.136364,1.0,0.0,0.666646,0.85134,0.047489,0.0,0.952511,1.0,0.731289,0.030868,2,0.666667,73993.3,,6.772,6.784,,37.905,2.227,住之江 / 若松 / 津
4537,渡邉和将,A1,22,19,22,0,0.863636,0.136364,1.0,0.0,0.666646,0.85134,0.047489,0.0,0.952511,1.0,0.731289,0.030868,2,0.666667,9796.7,,6.728,6.622,,32.873,1.955,桐生 / 宮島 / 唐津
4512,高野哲史,A1,22,19,21,1,0.863636,0.136364,0.954545,0.045455,0.666646,0.782015,0.047489,0.008069,0.952511,0.991931,0.707025,0.033692,2,0.666667,23243.3,55970.0,6.689,6.759,,27.254,2.273,尼崎 / 三国 / 蒲郡
4424,松尾昂明,A2,22,18,21,1,0.818182,0.181818,0.954545,0.045455,0.61483,0.782015,0.073068,0.008069,0.926932,0.991931,0.673345,0.050318,0,0.0,4152.5,2200.0,5.981,6.325,,40.733,1.318,福岡 / 児島 / 桐生
5064,品川二千,A2,22,18,21,1,0.818182,0.181818,0.954545,0.045455,0.61483,0.782015,0.073068,0.008069,0.926932,0.991931,0.673345,0.050318,0,0.0,3320.0,2510.0,6.018,5.386,,26.35,2.667,児島 / 江戸川 / 徳山
3909,佐々木康,A1,22,18,20,2,0.818182,0.181818,0.909091,0.090909,0.61483,0.721846,0.073068,0.025295,0.926932,0.974705,0.652286,0.056347,2,0.5,16912.5,20595.0,6.709,6.592,,33.625,2.091,鳴門 / 浜名湖 / 蒲郡
4980,佐々木完,A1,22,17,21,1,0.772727,0.227273,0.954545,0.045455,0.565596,0.782015,0.101229,0.008069,0.898771,0.991931,0.641343,0.068623,3,0.6,53512.0,138200.0,7.125,6.891,,24.908,3.455,芦屋 / 下関 / 宮島
5191,飛田江己,A1,22,18,19,3,0.818182,0.181818,0.863636,0.136364,0.61483,0.666646,0.073068,0.047489,0.926932,0.952511,0.632965,0.064115,2,0.5,21042.5,23083.3,6.5,6.426,,27.751,2.273,戸田 / 大村 / 江戸川
4002,古結 宏,A1,22,16,21,1,0.727273,0.272727,0.954545,0.045455,0.518479,0.782015,0.131506,0.008069,0.868494,0.991931,0.610716,0.088303,3,0.5,13426.7,32550.0,6.48,7.071,,32.65,2.864,尼崎 / 丸亀 / 桐生
5234,塚越海斗,A2,22,16,21,1,0.727273,0.272727,0.954545,0.045455,0.518479,0.782015,0.131506,0.008069,0.868494,0.991931,0.610716,0.088303,5,0.833333,13881.7,18640.0,6.713,4.908,,34.913,2.545,桐生 / 尼崎 / 唐津
4536,喜井つか,A2,22,16,20,2,0.727273,0.272727,0.909091,0.090909,0.518479,0.721846,0.131506,0.025295,0.868494,0.974705,0.589657,0.094332,3,0.5,14805.0,22970.0,6.296,5.461,,24.442,2.545,福岡 / 児島 / 芦屋
4760,山崎 郡,A1,22,16,20,2,0.727273,0.272727,0.909091,0.090909,0.518479,0.721846,0.131506,0.025295,0.868494,0.974705,0.589657,0.094332,5,0.833333,25805.0,33290.0,7.326,7.104,,37.428,1.909,住之江 / 徳山 / 平和島
4761,山田晃大,A2,22,16,20,2,0.727273,0.272727,0.909091,0.090909,0.518479,0.721846,0.131506,0.025295,0.868494,0.974705,0.589657,0.094332,5,0.833333,14758.3,11375.0,5.575,6.138,,33.587,2.091,戸田 / 丸亀 / 若松
4754,松尾 充,A1,22,17,18,4,0.772727,0.227273,0.818182,0.181818,0.565596,0.61483,0.101229,0.073068,0.898771,0.926932,0.582828,0.091372,5,1.0,69736.0,78600.0,6.052,6.164,,34.356,3.409,津 / 徳山 / 住之江
3435,寺田千恵,A1,22,15,21,1,0.681818,0.318182,0.954545,0.045455,0.473182,0.782015,0.163604,0.008069,0.836396,0.991931,0.581274,0.109167,1,0.142857,5800.0,25720.0,6.107,6.636,,32.089,2.182,丸亀 / 徳山 / 三国
4330,奈須啓太,A2,22,15,21,1,0.681818,0.318182,0.954545,0.045455,0.473182,0.782015,0.163604,0.008069,0.836396,0.991931,0.581274,0.109167,4,0.571429,32170.0,27130.0,5.849,5.888,,26.812,2.182,児島 / 鳴門 / 芦屋
4384,鶴本崇文,A1,22,14,22,0,0.636364,0.363636,1.0,0.0,0.429513,0.85134,0.19733,0.0,0.80267,1.0,0.577153,0.128264,2,0.25,5952.5,,6.37,6.022,,33.742,3.364,住之江 / 多摩川 / 大村
4825,倉持莉々,A1,22,16,19,3,0.727273,0.272727,0.863636,0.136364,0.518479,0.666646,0.131506,0.047489,0.868494,0.952511,0.570337,0.1021,4,0.666667,14156.7,12690.0,6.4,5.652,,34.23,2.182,多摩川 / 津 / 鳴門
4055,吉田俊彦,A1,22,15,20,2,0.681818,0.318182,0.909091,0.090909,0.473182,0.721846,0.163604,0.025295,0.836396,0.974705,0.560215,0.115196,3,0.428571,17077.1,20870.0,5.964,5.792,,36.875,4.0,多摩川 / 芦屋 / 津
4475,末永祐輝,A2,22,15,20,2,0.681818,0.318182,0.909091,0.090909,0.473182,0.721846,0.163604,0.025295,0.836396,0.974705,0.560215,0.115196,3,0.428571,19777.1,19255.0,6.445,5.962,,37.518,1.909,徳山 / 唐津 / 福岡
4488,小山 勉,A1,22,14,21,1,0.636364,0.363636,0.954545,0.045455,0.429513,0.782015,0.19733,0.008069,0.80267,0.991931,0.552889,0.131089,3,0.375,14741.2,63580.0,6.588,6.392,,26.797,2.318,多摩川 / 鳴門 / 尼崎
4561,藤山翔大,A2,22,14,21,1,0.636364,0.363636,0.954545,0.045455,0.429513,0.782015,0.19733,0.008069,0.80267,0.991931,0.552889,0.131089,3,0.375,23723.8,71420.0,6.007,6.02,,37.465,1.045,住之江 / 尼崎 / 下関
3300,川崎智幸,A1,22,16,18,4,0.727273,0.272727,0.818182,0.181818,0.518479,0.61483,0.131506,0.073068,0.868494,0.926932,0.552202,0.111052,4,0.666667,54226.7,78227.5,5.745,6.026,,31.504,4.045,児島 / 江戸川 / 丸亀
4743,木村仁紀,A1,22,14,20,2,0.636364,0.363636,0.909091,0.090909,0.429513,0.721846,0.19733,0.025295,0.80267,0.974705,0.53183,0.137118,5,0.625,15413.8,14120.0,6.651,6.586,,27.737,2.955,びわこ / 住之江 / 鳴門
3541,三嶌誠司,A1,22,13,21,1,0.590909,0.409091,0.954545,0.045455,0.387345,0.782015,0.232556,0.008069,0.767444,0.991931,0.525479,0.153985,3,0.333333,9675.6,2950.0,5.777,6.296,,38.219,2.909,丸亀 / 戸田 / 芦屋
4376,藤田靖弘,A2,22,15,18,4,0.681818,0.318182,0.818182,0.181818,0.473182,0.61483,0.163604,0.073068,0.836396,0.926932,0.522759,0.131916,3,0.428571,22175.7,33522.5,5.685,4.772,,34.691,3.5,唐津 / 若松 / 平和島
5267,石本裕武,A1,22,15,18,4,0.681818,0.318182,0.818182,0.181818,0.473182,0.61483,0.163604,0.073068,0.836396,0.926932,0.522759,0.131916,5,0.714286,21092.9,31390.0,6.508,5.841,,34.841,1.273,住之江 / 平和島 / 尼崎
5196,鰐部太空,A1,22,14,19,3,0.636364,0.363636,0.863636,0.136364,0.429513,0.666646,0.19733,0.047489,0.80267,0.952511,0.51251,0.144886,5,0.625,21142.5,25463.3,7.098,5.798,,29.277,2.136,大村 / 尼崎 / 浜名湖
4148,枝尾 賢,A2,22,14,18,4,0.636364,0.363636,0.818182,0.181818,0.429513,0.61483,0.19733,0.073068,0.80267,0.926932,0.494374,0.153838,5,0.625,29525.0,28230.0,6.05,6.873,,30.671,3.364,芦屋 / 江戸川 / 平和島
4441,末永由楽,A2,22,14,18,4,0.636364,0.363636,0.818182,0.181818,0.429513,0.61483,0.19733,0.073068,0.80267,0.926932,0.494374,0.153838,3,0.375,14123.8,15455.0,6.395,6.038,,18.121,3.0,児島 / 江戸川 / 多摩川
4793,金子 萌,A2,22,13,19,3,0.590909,0.409091,0.863636,0.136364,0.387345,0.666646,0.232556,0.047489,0.767444,0.952511,0.4851,0.167782,3,0.333333,10075.6,15166.7,6.269,5.972,,32.925,2.636,若松 / 江戸川 / 蒲郡
3333,丸尾義孝,A2,22,14,17,5,0.636364,0.363636,0.772727,0.227273,0.429513,0.565596,0.19733,0.101229,0.80267,0.898771,0.477143,0.163694,5,0.625,32262.5,33660.0,6.138,5.982,,30.463,2.682,鳴門 / 丸亀 / 尼崎
4233,亀山雅幸,A2,22,11,21,1,0.5,0.5,0.954545,0.045455,0.307218,0.782015,0.307218,0.008069,0.692782,0.991931,0.473397,0.202516,3,0.272727,12460.0,42080.0,5.885,4.737,,30.441,2.455,浜名湖 / 桐生 / 芦屋
4521,小池公生,A1,22,12,19,3,0.545455,0.454545,0.863636,0.136364,0.346595,0.666646,0.2692,0.047489,0.7308,0.952511,0.458613,0.191601,4,0.4,14235.0,5873.3,4.822,5.414,,30.082,3.5,若松 / 尼崎 / びわこ
3746,岡瀬正人,A2,22,13,17,5,0.590909,0.409091,0.772727,0.227273,0.387345,0.565596,0.232556,0.101229,0.767444,0.898771,0.449733,0.186591,4,0.444444,14040.0,20530.0,5.575,5.522,,31.18,2.455,児島 / 唐津 / 丸亀
4413,水摩 敦,A2,22,10,20,2,0.454545,0.545455,0.909091,0.090909,0.2692,0.721846,0.346595,0.025295,0.653405,0.974705,0.427626,0.23414,3,0.25,10601.7,9280.0,5.892,6.165,,33.727,3.5,若松 / 徳山 / 桐生
4067,永井 源,A1,22,11,18,4,0.5,0.5,0.818182,0.181818,0.307218,0.61483,0.307218,0.073068,0.692782,0.926932,0.414882,0.225265,6,0.545455,35465.5,55017.5,5.939,6.411,,36.24,2.0,尼崎 / 住之江 / 芦屋
4298,宮下元胤,A1,22,10,19,3,0.454545,0.545455,0.863636,0.136364,0.2692,0.666646,0.346595,0.047489,0.653405,0.952511,0.408306,0.241908,6,0.5,14171.7,16763.3,6.218,6.195,,29.489,1.818,平和島 / 蒲郡 / 若松
3655,本橋克洋,A2,22,9,20,2,0.409091,0.590909,0.909091,0.090909,0.232556,0.721846,0.387345,0.025295,0.612655,0.974705,0.403807,0.260627,4,0.307692,7580.8,17340.0,5.44,5.747,,31.779,4.636,津 / 桐生 / 住之江
4904,松本一毅,A2,22,10,18,4,0.454545,0.545455,0.818182,0.181818,0.2692,0.61483,0.346595,0.073068,0.653405,0.926932,0.390171,0.25086,4,0.333333,20774.2,13595.0,5.067,5.207,,28.808,3.091,三国 / 住之江 / びわこ
4430,永田秀二,A2,22,9,19,3,0.409091,0.590909,0.863636,0.136364,0.232556,0.666646,0.387345,0.047489,0.612655,0.952511,0.384487,0.268395,4,0.307692,9613.8,11293.3,6.022,5.666,,26.203,2.0,宮島 / 福岡 / 江戸川
4839,四宮与寛,A2,22,11,15,7,0.5,0.5,0.681818,0.318182,0.307218,0.473182,0.307218,0.163604,0.692782,0.836396,0.365306,0.256953,2,0.181818,10500.9,15317.1,5.237,5.658,,30.963,3.955,鳴門 / 若松 / 丸亀
4286,平田さや,A2,22,8,19,3,0.363636,0.636364,0.863636,0.136364,0.19733,0.666646,0.429513,0.047489,0.570487,0.952511,0.36159,0.295805,4,0.285714,13334.3,43006.7,5.626,5.867,,33.083,2.136,多摩川 / 宮島 / 徳山
5189,藤原早菜,A2,22,10,16,6,0.454545,0.545455,0.727273,0.272727,0.2692,0.518479,0.346595,0.131506,0.653405,0.868494,0.356448,0.271314,3,0.25,8159.2,6611.7,5.825,4.645,,31.059,2.136,児島 / 福岡 / 蒲郡
3473,石川真二,A1,22,8,17,5,0.363636,0.636364,0.772727,0.227273,0.19733,0.565596,0.429513,0.101229,0.570487,0.898771,0.326223,0.314614,5,0.357143,11860.7,18536.0,6.269,6.633,,26.876,4.5,大村 / 下関 / 徳山
4477,篠崎仁志,A1,21,19,21,0,0.904762,0.095238,1.0,0.0,0.710854,0.845356,0.026518,0.0,0.973482,1.0,0.75793,0.017237,1,0.5,9925.0,,7.113,6.829,,33.72,2.333,福岡 / 芦屋 / 徳山
4500,山田康二,A1,21,19,20,1,0.904762,0.095238,0.952381,0.047619,0.710854,0.773302,0.026518,0.008456,0.973482,0.991544,0.732711,0.020196,1,0.5,19375.0,30410.0,7.344,7.469,,39.258,2.667,尼崎 / 若松 / 江戸川
4926,吉川貴仁,A1,21,19,20,1,0.904762,0.095238,0.952381,0.047619,0.710854,0.773302,0.026518,0.008456,0.973482,0.991544,0.732711,0.020196,2,1.0,27280.0,42410.0,7.678,7.067,,40.93,1.429,びわこ / 津 / 丸亀
4205,山口 剛,A1,21,18,20,1,0.857143,0.142857,0.952381,0.047619,0.653635,0.773302,0.049809,0.008456,0.950191,0.991544,0.695518,0.035336,1,0.333333,18426.7,38550.0,7.584,7.771,,36.468,1.952,宮島 / 下関 / 若松
4437,中田元泰,A1,21,17,20,1,0.809524,0.190476,0.952381,0.047619,0.59999,0.773302,0.076674,0.008456,0.923326,0.991544,0.660649,0.052798,2,0.5,28930.0,96610.0,6.008,6.239,,32.613,2.571,浜名湖 / 丸亀 / 鳴門
4950,高岡竜也,A2,21,17,20,1,0.809524,0.190476,0.952381,0.047619,0.59999,0.773302,0.076674,0.008456,0.923326,0.991544,0.660649,0.052798,3,0.75,18685.0,3100.0,6.432,5.669,,31.778,2.0,下関 / 芦屋 / 徳山
5218,山田理央,A2,21,16,21,0,0.761905,0.238095,1.0,0.0,0.549084,0.845356,0.106279,0.0,0.893721,1.0,0.652779,0.069081,1,0.2,9462.0,,6.317,5.208,,30.14,1.762,丸亀 / 福岡 / 宮島
4266,長田頼宗,A1,21,17,19,2,0.809524,0.190476,0.904762,0.095238,0.59999,0.710854,0.076674,0.026518,0.923326,0.973482,0.638793,0.05912,2,0.5,12647.5,13945.0,6.622,6.783,,28.963,2.714,多摩川 / 蒲郡 / 江戸川
4302,西野翔太,A2,21,17,19,2,0.809524,0.190476,0.904762,0.095238,0.59999,0.710854,0.076674,0.026518,0.923326,0.973482,0.638793,0.05912,4,1.0,66477.5,50130.0,6.87,5.266,,31.031,1.762,宮島 / 大村 / 芦屋
5017,澤田尚也,A1,21,17,19,2,0.809524,0.190476,0.904762,0.095238,0.59999,0.710854,0.076674,0.026518,0.923326,0.973482,0.638793,0.05912,4,1.0,44815.0,46400.0,6.276,6.876,,28.939,2.0,戸田 / 芦屋 / びわこ
3984,坂口 周,A2,21,16,20,1,0.761905,0.238095,0.952381,0.047619,0.549084,0.773302,0.106279,0.008456,0.893721,0.991544,0.62756,0.072041,2,0.4,9078.0,25990.0,6.67,6.481,,34.95,1.905,津 / 常滑 / 徳山
4063,市橋卓士,A1,21,16,20,1,0.761905,0.238095,0.952381,0.047619,0.549084,0.773302,0.106279,0.008456,0.893721,0.991544,0.62756,0.072041,3,0.6,22694.0,23770.0,6.335,5.973,,32.036,2.095,鳴門 / 常滑 / 丸亀
4804,高田ひか,A1,21,16,20,1,0.761905,0.238095,0.952381,0.047619,0.549084,0.773302,0.106279,0.008456,0.893721,0.991544,0.62756,0.072041,2,0.4,7812.0,11510.0,6.628,5.692,,27.724,1.238,芦屋 / 福岡 / 若松
3719,辻 栄蔵,A1,21,15,21,0,0.714286,0.285714,1.0,0.0,0.500432,0.845356,0.138137,0.0,0.861863,1.0,0.621156,0.089789,3,0.5,10806.7,,6.846,7.01,,36.091,2.762,宮島 / 下関 / 桐生
3737,上平真二,A1,21,15,21,0,0.714286,0.285714,1.0,0.0,0.500432,0.845356,0.138137,0.0,0.861863,1.0,0.621156,0.089789,2,0.333333,12951.7,,6.851,6.954,,24.965,3.571,宮島 / 鳴門 / 下関
3415,松井 繁,A1,21,16,19,2,0.761905,0.238095,0.904762,0.095238,0.549084,0.710854,0.106279,0.026518,0.893721,0.973482,0.605704,0.078362,3,0.6,23346.0,46870.0,6.882,7.258,,36.43,2.952,住之江 / 尼崎 / 蒲郡
4391,松田祐季,A1,21,16,19,2,0.761905,0.238095,0.904762,0.095238,0.549084,0.710854,0.106279,0.026518,0.893721,0.973482,0.605704,0.078362,3,0.6,32770.0,65415.0,6.46,6.986,,35.852,3.333,三国 / 児島 / 蒲郡
4189,川上 剛,A2,21,15,20,1,0.714286,0.285714,0.952381,0.047619,0.500432,0.773302,0.138137,0.008456,0.861863,0.991544,0.595937,0.092748,5,0.833333,19713.3,17150.0,6.597,6.074,,29.665,2.286,宮島 / 徳山 / 児島
4532,秋元 哲,A1,21,15,20,1,0.714286,0.285714,0.952381,0.047619,0.500432,0.773302,0.138137,0.008456,0.861863,0.991544,0.595937,0.092748,2,0.333333,21706.7,67770.0,7.173,6.601,,36.328,3.476,蒲郡 / 鳴門 / 戸田
4640,山ノ内雅,A2,21,15,20,1,0.714286,0.285714,0.952381,0.047619,0.500432,0.773302,0.138137,0.008456,0.861863,0.991544,0.595937,0.092748,2,0.333333,13291.7,23660.0,6.087,5.928,,28.119,2.476,浜名湖 / びわこ / 桐生
4850,野中一平,A1,21,15,20,1,0.714286,0.285714,0.952381,0.047619,0.500432,0.773302,0.138137,0.008456,0.861863,0.991544,0.595937,0.092748,2,0.333333,11290.0,31690.0,6.236,6.793,,32.866,2.476,常滑 / 蒲郡 / 宮島
4932,新開 航,A1,21,15,20,1,0.714286,0.285714,0.952381,0.047619,0.500432,0.773302,0.138137,0.008456,0.861863,0.991544,0.595937,0.092748,4,0.666667,13978.3,24620.0,7.384,6.971,,31.438,2.048,福岡 / 唐津 / 徳山
5114,小林孝彰,A2,21,15,20,1,0.714286,0.285714,0.952381,0.047619,0.500432,0.773302,0.138137,0.008456,0.861863,0.991544,0.595937,0.092748,1,0.166667,4678.3,14240.0,5.329,4.413,,28.935,2.143,三国 / 江戸川 / 鳴門
4482,守屋美穂,A1,21,15,19,2,0.714286,0.285714,0.904762,0.095238,0.500432,0.710854,0.138137,0.026518,0.861863,0.973482,0.57408,0.09907,6,1.0,20060.0,28790.0,6.486,7.423,,30.683,1.571,児島 / 尼崎 / 徳山
4109,谷津幸宏,A1,21,15,18,3,0.714286,0.285714,0.857143,0.142857,0.500432,0.653635,0.138137,0.049809,0.861863,0.950191,0.554053,0.107222,1,0.166667,14526.7,6673.3,5.872,5.437,,32.733,3.905,芦屋 / 住之江 / 浜名湖
