ranking_source,top_k,mode,formation,respect_skip,place_name,target_races,settled_races,bought_races,skipped_races,total_points,purchase_yen,return_yen,profit_yen,roi_pct,roi_without_max_hit_pct,hit_count,hit_rate_pct,manshu_hit_count,manshu_hit_rate_pct,selected_manshu_races,manshu_capture_rate_pct,avg_hit_payout_yen,median_hit_payout_yen,max_hit_payout_yen,max_losing_streak,max_drawdown_yen,sample_dates
all,1,preview,C,True,若松,3,3,1,2,12,1200,0,-1200,0.0,0.0,0,0.0,0,0.0,1,0.0,,,,1,1200,3
all,1,preview,C,True,蒲郡,3,3,2,1,24,2400,0,-2400,0.0,0.0,0,0.0,0,0.0,1,0.0,,,,2,2400,3
all,1,preview,C,True,鳴門,3,3,2,1,24,2400,3370,970,140.42,0.0,1,50.0,0,0.0,0,,3370,3370,3370,1,1200,3
all,1,preview,D,False,びわこ,1,1,1,0,9,900,0,-900,0.0,0.0,0,0.0,0,0.0,1,0.0,,,,1,900,1
all,1,preview,D,False,三国,3,3,3,0,27,2700,1990,-710,73.7,0.0,1,33.33,0,0.0,1,0.0,1990,1990,1990,2,1800,3
all,1,preview,D,False,丸亀,7,6,6,1,54,5400,2270,-3130,42.04,0.0,1,16.67,0,0.0,3,0.0,2270,2270,2270,3,3130,7
all,1,preview,D,False,住之江,1,1,1,0,9,900,0,-900,0.0,0.0,0,0.0,0,0.0,1,0.0,,,,1,900,1
all,1,preview,D,False,児島,1,1,1,0,9,900,0,-900,0.0,0.0,0,0.0,0,0.0,1,0.0,,,,1,900,1
all,1,preview,D,False,多摩川,6,6,5,1,45,4500,980,-3520,21.78,0.0,1,20.0,0,0.0,4,0.0,980,980,980,3,3520,6
all,1,preview,D,False,大村,4,4,4,0,36,3600,0,-3600,0.0,0.0,0,0.0,0,0.0,1,0.0,,,,4,3600,4
all,1,preview,D,False,尼崎,3,3,2,1,18,1800,0,-1800,0.0,0.0,0,0.0,0,0.0,1,0.0,,,,2,1800,3
all,1,preview,D,False,常滑,1,1,0,1,0,0,0,0,,,0,,0,,1,0.0,,,,0,0,1
all,1,preview,D,False,平和島,2,2,2,0,18,1800,10930,9130,607.22,0.0,1,50.0,1,50.0,1,100.0,10930,10930,10930,1,900,2
all,1,preview,D,False,徳山,2,2,2,0,18,1800,0,-1800,0.0,0.0,0,0.0,0,0.0,1,0.0,,,,2,1800,2
all,1,preview,D,False,戸田,6,6,2,4,18,1800,0,-1800,0.0,0.0,0,0.0,0,0.0,0,,,,,2,1800,6
all,1,preview,D,False,桐生,3,3,2,1,18,1800,0,-1800,0.0,0.0,0,0.0,0,0.0,1,0.0,,,,2,1800,3
all,1,preview,D,False,江戸川,1,1,1,0,9,900,0,-900,0.0,0.0,0,0.0,0,0.0,1,0.0,,,,1,900,1
all,1,preview,D,False,津,2,2,2,0,18,1800,0,-1800,0.0,0.0,0,0.0,0,0.0,1,0.0,,,,2,1800,2
all,1,preview,D,False,浜名湖,2,2,2,0,18,1800,0,-1800,0.0,0.0,0,0.0,0,0.0,2,0.0,,,,2,1800,2
all,1,preview,D,False,福岡,2,2,2,0,18,1800,2070,270,115.0,0.0,1,50.0,0,0.0,0,,2070,2070,2070,1,900,2
all,1,preview,D,False,若松,3,3,2,1,18,1800,0,-1800,0.0,0.0,0,0.0,0,0.0,1,0.0,,,,2,1800,3
all,1,preview,D,False,蒲郡,3,3,3,0,27,2700,1890,-810,70.0,0.0,1,33.33,0,0.0,1,0.0,1890,1890,1890,2,1800,3
all,1,preview,D,False,鳴門,3,3,3,0,27,2700,7380,4680,273.33,124.81,2,66.67,0,0.0,0,,3690,3690.0,4010,1,900,3
all,1,preview,D,True,びわこ,1,1,1,0,9,900,0,-900,0.0,0.0,0,0.0,0,0.0,1,0.0,,,,1,900,1
all,1,preview,D,True,三国,3,3,2,1,18,1800,0,-1800,0.0,0.0,0,0.0,0,0.0,1,0.0,,,,2,1800,3
all,1,preview,D,True,丸亀,7,6,3,4,27,2700,0,-2700,0.0,0.0,0,0.0,0,0.0,3,0.0,,,,3,2700,7
all,1,preview,D,True,住之江,1,1,1,0,9,900,0,-900,0.0,0.0,0,0.0,0,0.0,1,0.0,,,,1,900,1
all,1,preview,D,True,児島,1,1,1,0,9,900,0,-900,0.0,0.0,0,0.0,0,0.0,1,0.0,,,,1,900,1
all,1,preview,D,True,多摩川,6,6,5,1,45,4500,980,-3520,21.78,0.0,1,20.0,0,0.0,4,0.0,980,980,980,3,3520,6
all,1,preview,D,True,大村,4,4,1,3,9,900,0,-900,0.0,0.0,0,0.0,0,0.0,1,0.0,,,,1,900,4
all,1,preview,D,True,尼崎,3,3,1,2,9,900,0,-900,0.0,0.0,0,0.0,0,0.0,1,0.0,,,,1,900,3
all,1,preview,D,True,常滑,1,1,0,1,0,0,0,0,,,0,,0,,1,0.0,,,,0,0,1
all,1,preview,D,True,平和島,2,2,1,1,9,900,10930,10030,1214.44,0.0,1,100.0,1,100.0,1,100.0,10930,10930,10930,0,0,2
all,1,preview,D,True,徳山,2,2,2,0,18,1800,0,-1800,0.0,0.0,0,0.0,0,0.0,1,0.0,,,,2,1800,2
all,1,preview,D,True,戸田,6,6,2,4,18,1800,0,-1800,0.0,0.0,0,0.0,0,0.0,0,,,,,2,1800,6
all,1,preview,D,True,桐生,3,3,1,2,9,900,0,-900,0.0,0.0,0,0.0,0,0.0,1,0.0,,,,1,900,3
all,1,preview,D,True,江戸川,1,1,0,1,0,0,0,0,,,0,,0,,1,0.0,,,,0,0,1
all,1,preview,D,True,津,2,2,1,1,9,900,0,-900,0.0,0.0,0,0.0,0,0.0,1,0.0,,,,1,900,2
all,1,preview,D,True,浜名湖,2,2,2,0,18,1800,0,-1800,0.0,0.0,0,0.0,0,0.0,2,0.0,,,,2,1800,2
all,1,preview,D,True,福岡,2,2,2,0,18,1800,2070,270,115.0,0.0,1,50.0,0,0.0,0,,2070,2070,2070,1,900,2
all,1,preview,D,True,若松,3,3,1,2,9,900,0,-900,0.0,0.0,0,0.0,0,0.0,1,0.0,,,,1,900,3
all,1,preview,D,True,蒲郡,3,3,2,1,18,1800,0,-1800,0.0,0.0,0,0.0,0,0.0,1,0.0,,,,2,1800,3
all,1,preview,D,True,鳴門,3,3,2,1,18,1800,7380,5580,410.0,187.22,2,100.0,0,0.0,0,,3690,3690.0,4010,0,0,3
all,3,morning,A,False,びわこ,7,7,7,0,168,16800,15380,-1420,91.55,25.0,3,42.86,1,14.29,4,25.0,5126.67,2170,11180,3,10200,6
all,3,morning,A,False,三国,13,13,12,1,288,28800,44500,15700,154.51,38.23,3,25.0,1,8.33,5,20.0,14833.33,5530,33490,4,9600,10
all,3,morning,A,False,下関,4,4,4,0,96,9600,0,-9600,0.0,0.0,0,0.0,0,0.0,1,0.0,,,,4,9600,3
all,3,morning,A,False,丸亀,12,9,7,5,168,16800,35750,18950,212.8,13.51,2,28.57,1,14.29,3,33.33,17875,17875.0,33480,3,12130,9
all,3,morning,A,False,住之江,3,3,3,0,72,7200,3920,-3280,54.44,0.0,1,33.33,0,0.0,1,0.0,3920,3920,3920,2,4800,2
all,3,morning,A,False,児島,3,3,2,1,48,4800,3850,-950,80.21,0.0,1,50.0,0,0.0,1,0.0,3850,3850,3850,1,2400,3
all,3,morning,A,False,唐津,5,5,5,0,120,12000,9020,-2980,75.17,39.67,3,60.0,0,0.0,2,0.0,3006.67,3780,4260,1,4360,5
all,3,morning,A,False,多摩川,16,16,13,3,312,31200,12870,-18330,41.25,12.4,4,30.77,0,0.0,4,0.0,3217.5,1445.0,9000,4,18330,13
all,3,morning,A,False,大村,8,8,8,0,192,19200,17110,-2090,89.11,50.52,3,37.5,0,0.0,1,0.0,5703.33,6680,7410,4,9600,6
all,3,morning,A,False,宮島,9,9,6,3,144,14400,2050,-12350,14.24,0.0,1,16.67,0,0.0,2,0.0,2050,2050,2050,3,12350,8
all,3,morning,A,False,尼崎,6,6,5,1,120,12000,5070,-6930,42.25,0.0,1,20.0,0,0.0,1,0.0,5070,5070,5070,4,9600,6
all,3,morning,A,False,常滑,10,10,7,3,168,16800,5150,-11650,30.65,0.0,1,14.29,0,0.0,2,0.0,5150,5150,5150,4,11650,8
all,3,morning,A,False,平和島,7,7,7,0,168,16800,26670,9870,158.75,93.69,4,57.14,1,14.29,1,100.0,6667.5,6505.0,10930,1,2400,7
all,3,morning,A,False,徳山,8,8,7,1,168,16800,19350,2550,115.18,33.75,3,42.86,1,14.29,2,50.0,6450,4880,13680,2,8810,7
all,3,morning,A,False,戸田,11,11,6,5,144,14400,25770,11370,178.96,107.71,5,83.33,1,16.67,2,50.0,5154,4630,10260,1,2400,10
all,3,morning,A,False,桐生,4,4,3,1,72,7200,2860,-4340,39.72,16.39,2,66.67,0,0.0,2,0.0,1430,1430.0,1680,1,4340,4
all,3,morning,A,False,江戸川,2,2,2,0,48,4800,0,-4800,0.0,0.0,0,0.0,0,0.0,1,0.0,,,,2,4800,2
all,3,morning,A,False,津,8,8,7,1,168,16800,52930,36130,315.06,47.86,4,57.14,1,14.29,3,33.33,13232.5,3460.0,44890,2,7180,8
all,3,morning,A,False,浜名湖,4,4,3,1,72,7200,18980,11780,263.61,0.0,1,33.33,1,33.33,3,33.33,18980,18980,18980,2,4800,3
all,3,morning,A,False,福岡,3,3,2,1,48,4800,5790,990,120.62,0.0,1,50.0,0,0.0,0,,5790,5790,5790,1,2400,3
all,3,morning,A,False,芦屋,2,2,2,0,48,4800,0,-4800,0.0,0.0,0,0.0,0,0.0,1,0.0,,,,2,4800,1
all,3,morning,A,False,若松,7,6,5,2,120,12000,0,-12000,0.0,0.0,0,0.0,0,0.0,2,0.0,,,,5,12000,6
all,3,morning,A,False,蒲郡,8,8,8,0,192,19200,4740,-14460,24.69,9.84,2,25.0,0,0.0,1,0.0,2370,2370.0,2850,3,14460,7
all,3,morning,A,False,鳴門,8,8,8,0,192,19200,18890,-310,98.39,70.05,5,62.5,0,0.0,1,0.0,3778,4010,5440,2,5820,6
all,3,morning,A,True,びわこ,7,7,5,2,120,12000,15380,3380,128.17,35.0,3,60.0,1,20.0,4,25.0,5126.67,2170,11180,2,5400,6
all,3,morning,A,True,三国,13,13,8,5,192,19200,44500,25300,231.77,57.34,3,37.5,1,12.5,5,20.0,14833.33,5530,33490,3,7200,10
all,3,morning,A,True,下関,4,4,3,1,72,7200,0,-7200,0.0,0.0,0,0.0,0,0.0,1,0.0,,,,3,7200,3
all,3,morning,A,True,丸亀,12,9,5,7,120,12000,33480,21480,279.0,0.0,1,20.0,1,20.0,3,33.33,33480,33480,33480,4,9600,9
all,3,morning,A,True,住之江,3,3,2,1,48,4800,3920,-880,81.67,0.0,1,50.0,0,0.0,1,0.0,3920,3920,3920,1,2400,2
all,3,morning,A,True,児島,3,3,1,2,24,2400,3850,1450,160.42,0.0,1,100.0,0,0.0,1,0.0,3850,3850,3850,0,0,3
all,3,morning,A,True,唐津,5,5,2,3,48,4800,8040,3240,167.5,78.75,2,100.0,0,0.0,2,0.0,4020,4020.0,4260,0,0,5
all,3,morning,A,True,多摩川,16,16,11,5,264,26400,11420,-14980,43.26,9.17,3,27.27,0,0.0,4,0.0,3806.67,1440,9000,4,14980,13
all,3,morning,A,True,大村,8,8,4,4,96,9600,14090,4490,146.77,69.58,2,50.0,0,0.0,1,0.0,7045,7045.0,7410,1,2400,6
all,3,morning,A,True,宮島,9,9,2,7,48,4800,0,-4800,0.0,0.0,0,0.0,0,0.0,2,0.0,,,,2,4800,8
all,3,morning,A,True,尼崎,6,6,4,2,96,9600,5070,-4530,52.81,0.0,1,25.0,0,0.0,1,0.0,5070,5070,5070,3,7200,6
all,3,morning,A,True,常滑,10,10,4,6,96,9600,5150,-4450,53.65,0.0,1,25.0,0,0.0,2,0.0,5150,5150,5150,2,4800,8
all,3,morning,A,True,平和島,7,7,5,2,120,12000,22900,10900,190.83,99.75,3,60.0,1,20.0,1,100.0,7633.33,9240,10930,1,2400,7
all,3,morning,A,True,徳山,8,8,6,2,144,14400,19350,4950,134.38,39.38,3,50.0,1,16.67,2,50.0,6450,4880,13680,1,6410,7
all,3,morning,A,True,戸田,11,11,5,6,120,12000,25770,13770,214.75,129.25,5,100.0,1,20.0,2,50.0,5154,4630,10260,0,1830,10
all,3,morning,A,True,桐生,4,4,2,2,48,4800,1680,-3120,35.0,0.0,1,50.0,0,0.0,2,0.0,1680,1680,1680,1,3120,4
all,3,morning,A,True,江戸川,2,2,2,0,48,4800,0,-4800,0.0,0.0,0,0.0,0,0.0,1,0.0,,,,2,4800,2
all,3,morning,A,True,津,8,8,5,3,120,12000,52930,40930,441.08,67.0,4,80.0,1,20.0,3,33.33,13232.5,3460.0,44890,1,2400,8
all,3,morning,A,True,浜名湖,4,4,3,1,72,7200,18980,11780,263.61,0.0,1,33.33,1,33.33,3,33.33,18980,18980,18980,2,4800,3
all,3,morning,A,True,福岡,3,3,1,2,24,2400,5790,3390,241.25,0.0,1,100.0,0,0.0,0,,5790,5790,5790,0,0,3
all,3,morning,A,True,芦屋,2,2,2,0,48,4800,0,-4800,0.0,0.0,0,0.0,0,0.0,1,0.0,,,,2,4800,1
all,3,morning,A,True,若松,7,6,4,3,96,9600,0,-9600,0.0,0.0,0,0.0,0,0.0,2,0.0,,,,4,9600,6
all,3,morning,A,True,蒲郡,8,8,5,3,120,12000,2850,-9150,23.75,0.0,1,20.0,0,0.0,1,0.0,2850,2850,2850,3,9150,7
all,3,morning,A,True,鳴門,8,8,5,3,120,12000,10650,-1350,88.75,43.42,3,60.0,0,0.0,1,0.0,3550,4010,5440,1,4390,6
all,3,morning,B,False,びわこ,7,7,7,0,126,12600,11180,-1420,88.73,0.0,1,14.29,1,14.29,4,25.0,11180,11180,11180,6,10800,6
all,3,morning,B,False,三国,13,13,12,1,216,21600,39020,17420,180.65,25.6,2,16.67,1,8.33,5,20.0,19510,19510.0,33490,6,10800,10
all,3,morning,B,False,下関,4,4,4,0,72,7200,0,-7200,0.0,0.0,0,0.0,0,0.0,1,0.0,,,,4,7200,3
all,3,morning,B,False,丸亀,12,9,7,5,126,12600,35750,23150,283.73,18.02,2,28.57,1,14.29,3,33.33,17875,17875.0,33480,3,8530,9
all,3,morning,B,False,住之江,3,3,3,0,54,5400,0,-5400,0.0,0.0,0,0.0,0,0.0,1,0.0,,,,3,5400,2
all,3,morning,B,False,児島,3,3,2,1,36,3600,0,-3600,0.0,0.0,0,0.0,0,0.0,1,0.0,,,,2,3600,3
all,3,morning,B,False,唐津,5,5,5,0,90,9000,8040,-960,89.33,42.0,2,40.0,0,0.0,2,0.0,4020,4020.0,4260,2,3600,5
all,3,morning,B,False,多摩川,16,16,13,3,234,23400,12870,-10530,55.0,16.54,4,30.77,0,0.0,4,0.0,3217.5,1445.0,9000,4,10530,13
all,3,morning,B,False,大村,8,8,8,0,144,14400,9700,-4700,67.36,20.97,2,25.0,0,0.0,1,0.0,4850,4850.0,6680,5,9000,6
all,3,morning,B,False,宮島,9,9,6,3,108,10800,2050,-8750,18.98,0.0,1,16.67,0,0.0,2,0.0,2050,2050,2050,3,8750,8
all,3,morning,B,False,尼崎,6,6,5,1,90,9000,5070,-3930,56.33,0.0,1,20.0,0,0.0,1,0.0,5070,5070,5070,4,7200,6
all,3,morning,B,False,常滑,10,10,7,3,126,12600,5150,-7450,40.87,0.0,1,14.29,0,0.0,2,0.0,5150,5150,5150,4,7450,8
all,3,morning,B,False,平和島,7,7,7,0,126,12600,26670,14070,211.67,124.92,4,57.14,1,14.29,1,100.0,6667.5,6505.0,10930,1,1800,7
all,3,morning,B,False,徳山,8,8,7,1,126,12600,18560,5960,147.3,38.73,2,28.57,1,14.29,2,50.0,9280,9280.0,13680,4,7200,7
all,3,morning,B,False,戸田,11,11,6,5,108,10800,19570,8770,181.2,86.2,2,33.33,1,16.67,2,50.0,9785,9785.0,10260,3,5400,10
all,3,morning,B,False,桐生,4,4,3,1,54,5400,1180,-4220,21.85,0.0,1,33.33,0,0.0,2,0.0,1180,1180,1180,2,4220,4
all,3,morning,B,False,江戸川,2,2,2,0,36,3600,0,-3600,0.0,0.0,0,0.0,0,0.0,1,0.0,,,,2,3600,2
all,3,morning,B,False,津,8,8,7,1,126,12600,48430,35830,384.37,28.1,3,42.86,1,14.29,3,33.33,16143.33,2420,44890,3,6580,8
all,3,morning,B,False,浜名湖,4,4,3,1,54,5400,0,-5400,0.0,0.0,0,0.0,0,0.0,3,0.0,,,,3,5400,3
all,3,morning,B,False,福岡,3,3,2,1,36,3600,0,-3600,0.0,0.0,0,0.0,0,0.0,0,,,,,2,3600,3
all,3,morning,B,False,芦屋,2,2,2,0,36,3600,0,-3600,0.0,0.0,0,0.0,0,0.0,1,0.0,,,,2,3600,1
all,3,morning,B,False,若松,7,6,5,2,90,9000,0,-9000,0.0,0.0,0,0.0,0,0.0,2,0.0,,,,5,9000,6
all,3,morning,B,False,蒲郡,8,8,8,0,144,14400,1890,-12510,13.12,0.0,1,12.5,0,0.0,1,0.0,1890,1890,1890,7,12600,7
all,3,morning,B,False,鳴門,8,8,8,0,144,14400,18890,4490,131.18,93.4,5,62.5,0,0.0,1,0.0,3778,4010,5440,2,3600,6
all,3,morning,B,True,びわこ,7,7,5,2,90,9000,11180,2180,124.22,0.0,1,20.0,1,20.0,4,25.0,11180,11180,11180,4,7200,6
all,3,morning,B,True,三国,13,13,8,5,144,14400,39020,24620,270.97,38.4,2,25.0,1,12.5,5,20.0,19510,19510.0,33490,5,9000,10
all,3,morning,B,True,下関,4,4,3,1,54,5400,0,-5400,0.0,0.0,0,0.0,0,0.0,1,0.0,,,,3,5400,3
all,3,morning,B,True,丸亀,12,9,5,7,90,9000,33480,24480,372.0,0.0,1,20.0,1,20.0,3,33.33,33480,33480,33480,4,7200,9
all,3,morning,B,True,住之江,3,3,2,1,36,3600,0,-3600,0.0,0.0,0,0.0,0,0.0,1,0.0,,,,2,3600,2
all,3,morning,B,True,児島,3,3,1,2,18,1800,0,-1800,0.0,0.0,0,0.0,0,0.0,1,0.0,,,,1,1800,3
all,3,morning,B,True,唐津,5,5,2,3,36,3600,8040,4440,223.33,105.0,2,100.0,0,0.0,2,0.0,4020,4020.0,4260,0,0,5
all,3,morning,B,True,多摩川,16,16,11,5,198,19800,11420,-8380,57.68,12.22,3,27.27,0,0.0,4,0.0,3806.67,1440,9000,4,9820,13
all,3,morning,B,True,大村,8,8,4,4,72,7200,6680,-520,92.78,0.0,1,25.0,0,0.0,1,0.0,6680,6680,6680,2,3600,6
all,3,morning,B,True,宮島,9,9,2,7,36,3600,0,-3600,0.0,0.0,0,0.0,0,0.0,2,0.0,,,,2,3600,8
all,3,morning,B,True,尼崎,6,6,4,2,72,7200,5070,-2130,70.42,0.0,1,25.0,0,0.0,1,0.0,5070,5070,5070,3,5400,6
all,3,morning,B,True,常滑,10,10,4,6,72,7200,5150,-2050,71.53,0.0,1,25.0,0,0.0,2,0.0,5150,5150,5150,2,3600,8
all,3,morning,B,True,平和島,7,7,5,2,90,9000,22900,13900,254.44,133.0,3,60.0,1,20.0,1,100.0,7633.33,9240,10930,1,1800,7
all,3,morning,B,True,徳山,8,8,6,2,108,10800,18560,7760,171.85,45.19,2,33.33,1,16.67,2,50.0,9280,9280.0,13680,3,5400,7
all,3,morning,B,True,戸田,11,11,5,6,90,9000,19570,10570,217.44,103.44,2,40.0,1,20.0,2,50.0,9785,9785.0,10260,2,3600,10
all,3,morning,B,True,桐生,4,4,2,2,36,3600,0,-3600,0.0,0.0,0,0.0,0,0.0,2,0.0,,,,2,3600,4
all,3,morning,B,True,江戸川,2,2,2,0,36,3600,0,-3600,0.0,0.0,0,0.0,0,0.0,1,0.0,,,,2,3600,2
all,3,morning,B,True,津,8,8,5,3,90,9000,48430,39430,538.11,39.33,3,60.0,1,20.0,3,33.33,16143.33,2420,44890,2,3600,8
all,3,morning,B,True,浜名湖,4,4,3,1,54,5400,0,-5400,0.0,0.0,0,0.0,0,0.0,3,0.0,,,,3,5400,3
all,3,morning,B,True,福岡,3,3,1,2,18,1800,0,-1800,0.0,0.0,0,0.0,0,0.0,0,,,,,1,1800,3
all,3,morning,B,True,芦屋,2,2,2,0,36,3600,0,-3600,0.0,0.0,0,0.0,0,0.0,1,0.0,,,,2,3600,1
all,3,morning,B,True,若松,7,6,4,3,72,7200,0,-7200,0.0,0.0,0,0.0,0,0.0,2,0.0,,,,4,7200,6
all,3,morning,B,True,蒲郡,8,8,5,3,90,9000,0,-9000,0.0,0.0,0,0.0,0,0.0,1,0.0,,,,5,9000,7
all,3,morning,B,True,鳴門,8,8,5,3,90,9000,10650,1650,118.33,57.89,3,60.0,0,0.0,1,0.0,3550,4010,5440,1,2400,6
all,3,morning,C,False,びわこ,7,7,7,0,84,8400,0,-8400,0.0,0.0,0,0.0,0,0.0,4,0.0,,,,7,8400,6
all,3,morning,C,False,三国,13,13,12,1,144,14400,39020,24620,270.97,38.4,2,16.67,1,8.33,5,20.0,19510,19510.0,33490,6,7200,10
all,3,morning,C,False,下関,4,4,4,0,48,4800,0,-4800,0.0,0.0,0,0.0,0,0.0,1,0.0,,,,4,4800,3
all,3,morning,C,False,丸亀,12,9,7,5,84,8400,2270,-6130,27.02,0.0,1,14.29,0,0.0,3,0.0,2270,2270,2270,3,6130,9
all,3,morning,C,False,住之江,3,3,3,0,36,3600,0,-3600,0.0,0.0,0,0.0,0,0.0,1,0.0,,,,3,3600,2
all,3,morning,C,False,児島,3,3,2,1,24,2400,0,-2400,0.0,0.0,0,0.0,0,0.0,1,0.0,,,,2,2400,3
all,3,morning,C,False,唐津,5,5,5,0,60,6000,4260,-1740,71.0,0.0,1,20.0,0,0.0,2,0.0,4260,4260,4260,2,2400,5
all,3,morning,C,False,多摩川,16,16,13,3,156,15600,3870,-11730,24.81,15.51,3,23.08,0,0.0,4,0.0,1290,1440,1450,8,11970,13
all,3,morning,C,False,大村,8,8,8,0,96,9600,9700,100,101.04,31.46,2,25.0,0,0.0,1,0.0,4850,4850.0,6680,5,6000,6
all,3,morning,C,False,宮島,9,9,6,3,72,7200,2050,-5150,28.47,0.0,1,16.67,0,0.0,2,0.0,2050,2050,2050,3,5150,8
all,3,morning,C,False,尼崎,6,6,5,1,60,6000,5070,-930,84.5,0.0,1,20.0,0,0.0,1,0.0,5070,5070,5070,4,4800,6
all,3,morning,C,False,常滑,10,10,7,3,84,8400,5150,-3250,61.31,0.0,1,14.29,0,0.0,2,0.0,5150,5150,5150,4,4800,8
all,3,morning,C,False,平和島,7,7,7,0,84,8400,23940,15540,285.0,154.88,3,42.86,1,14.29,1,100.0,7980,9240,10930,2,2400,7
all,3,morning,C,False,徳山,8,8,7,1,84,8400,18560,10160,220.95,58.1,2,28.57,1,14.29,2,50.0,9280,9280.0,13680,4,4800,7
all,3,morning,C,False,戸田,11,11,6,5,72,7200,19570,12370,271.81,129.31,2,33.33,1,16.67,2,50.0,9785,9785.0,10260,3,3600,10
all,3,morning,C,False,桐生,4,4,3,1,36,3600,1180,-2420,32.78,0.0,1,33.33,0,0.0,2,0.0,1180,1180,1180,2,2420,4
all,3,morning,C,False,江戸川,2,2,2,0,24,2400,0,-2400,0.0,0.0,0,0.0,0,0.0,1,0.0,,,,2,2400,2
all,3,morning,C,False,津,8,8,7,1,84,8400,48430,40030,576.55,42.14,3,42.86,1,14.29,3,33.33,16143.33,2420,44890,3,3600,8
all,3,morning,C,False,浜名湖,4,4,3,1,36,3600,0,-3600,0.0,0.0,0,0.0,0,0.0,3,0.0,,,,3,3600,3
all,3,morning,C,False,福岡,3,3,2,1,24,2400,0,-2400,0.0,0.0,0,0.0,0,0.0,0,,,,,2,2400,3
all,3,morning,C,False,芦屋,2,2,2,0,24,2400,0,-2400,0.0,0.0,0,0.0,0,0.0,1,0.0,,,,2,2400,1
all,3,morning,C,False,若松,7,6,5,2,60,6000,0,-6000,0.0,0.0,0,0.0,0,0.0,2,0.0,,,,5,6000,6
all,3,morning,C,False,蒲郡,8,8,8,0,96,9600,1890,-7710,19.69,0.0,1,12.5,0,0.0,1,0.0,1890,1890,1890,7,8400,7
all,3,morning,C,False,鳴門,8,8,8,0,96,9600,18890,9290,196.77,140.1,5,62.5,0,0.0,1,0.0,3778,4010,5440,2,2400,6
all,3,morning,C,True,びわこ,7,7,5,2,60,6000,0,-6000,0.0,0.0,0,0.0,0,0.0,4,0.0,,,,5,6000,6
all,3,morning,C,True,三国,13,13,8,5,96,9600,39020,29420,406.46,57.6,2,25.0,1,12.5,5,20.0,19510,19510.0,33490,5,6000,10
all,3,morning,C,True,下関,4,4,3,1,36,3600,0,-3600,0.0,0.0,0,0.0,0,0.0,1,0.0,,,,3,3600,3
all,3,morning,C,True,丸亀,12,9,5,7,60,6000,0,-6000,0.0,0.0,0,0.0,0,0.0,3,0.0,,,,5,6000,9
all,3,morning,C,True,住之江,3,3,2,1,24,2400,0,-2400,0.0,0.0,0,0.0,0,0.0,1,0.0,,,,2,2400,2
all,3,morning,C,True,児島,3,3,1,2,12,1200,0,-1200,0.0,0.0,0,0.0,0,0.0,1,0.0,,,,1,1200,3
all,3,morning,C,True,唐津,5,5,2,3,24,2400,4260,1860,177.5,0.0,1,50.0,0,0.0,2,0.0,4260,4260,4260,1,1200,5
all,3,morning,C,True,多摩川,16,16,11,5,132,13200,2420,-10780,18.33,7.42,2,18.18,0,0.0,4,0.0,1210,1210.0,1440,8,11020,13
